model,img_size,top1,top1_err,top5,top5_err,param_count,crop_pct,interpolation
xcit_small_12_p16_224.fb_dist_in1k,224,95.76,4.24,99.3,0.7,26.25,1.0,bicubic
hrnet_w18_ssld.paddle_in1k,288,95.76,4.24,99.33,0.67,21.3,1.0,bilinear
tf_efficientnetv2_s.in1k,384,95.76,4.24,99.41,0.59,21.46,1.0,bicubic
naflexvit_base_patch16_gap.e300_s576_in1k,384,95.76,4.24,99.13,0.87,86.63,1.0,bicubic
regnetz_040.ra3_in1k,256,95.76,4.24,99.41,0.59,27.12,1.0,bicubic
mambaout_small.in1k,224,95.75,4.25,99.26,0.74,48.49,1.0,bicubic
resnet101d.ra2_in1k,320,95.75,4.25,99.44,0.56,44.57,1.0,bicubic
hgnetv2_b2.ssld_stage2_ft_in1k,288,95.75,4.25,99.47,0.53,11.22,1.0,bicubic
hgnetv2_b3.ssld_stage1_in22k_in1k,224,95.75,4.25,99.45,0.55,16.29,0.965,bicubic
twins_pcpvt_large.in1k,224,95.74,4.26,99.48,0.52,60.99,0.9,bicubic
maxvit_tiny_rw_224.sw_in1k,224,95.74,4.26,99.17,0.83,29.06,0.95,bicubic
resnetv2_152x2_bit.goog_teacher_in21k_ft_in1k,224,95.74,4.26,99.43,0.57,236.34,0.875,bicubic
convnext_tiny.fb_in22k_ft_in1k,224,95.74,4.26,99.36,0.64,28.59,0.875,bicubic
efficientformerv2_l.snap_dist_in1k,224,95.74,4.26,99.37,0.63,26.32,0.95,bicubic
dm_nfnet_f0.dm_in1k,256,95.73,4.27,99.37,0.63,71.49,0.9,bicubic
focalnet_small_lrf.ms_in1k,224,95.73,4.27,99.21,0.79,50.34,0.9,bicubic
swin_small_patch4_window7_224.ms_in1k,224,95.73,4.27,99.29,0.71,49.61,0.9,bicubic
swinv2_cr_small_ns_224.sw_in1k,224,95.72,4.28,99.3,0.7,49.7,0.9,bicubic
vit_base_patch16_rope_224.naver_in1k,224,95.72,4.28,99.33,0.67,86.43,0.9,bicubic
tiny_vit_11m_224.dist_in22k_ft_in1k,224,95.72,4.28,99.28,0.72,11.0,0.95,bicubic
twins_svt_large.in1k,224,95.71,4.29,99.36,0.64,99.27,0.9,bicubic
caformer_s18.sail_in1k,224,95.7,4.3,99.29,0.71,26.34,1.0,bicubic
nextvit_base.bd_in1k,224,95.7,4.3,99.38,0.62,44.82,0.95,bicubic
mobilenetv4_conv_aa_large.e600_r384_in1k,384,95.7,4.3,99.33,0.67,32.59,0.95,bicubic
gcvit_tiny.in1k,224,95.7,4.3,99.34,0.66,28.22,0.875,bicubic
inception_next_small.sail_in1k,224,95.69,4.31,99.27,0.73,49.37,0.875,bicubic
tiny_vit_21m_224.in1k,224,95.69,4.31,99.24,0.76,21.2,0.95,bicubic
convnext_nano.r384_in12k_ft_in1k,384,95.69,4.31,99.4,0.6,15.59,1.0,bicubic
mobilenetv4_hybrid_medium.ix_e550_r384_in1k,448,95.68,4.32,99.43,0.57,11.07,1.0,bicubic
xception65.ra3_in1k,299,95.68,4.32,99.33,0.67,39.92,0.94,bicubic
mobilenetv4_conv_large.e600_r384_in1k,448,95.68,4.32,99.45,0.55,32.59,1.0,bicubic
vit_betwixt_patch16_reg1_gap_256.sbb_in1k,256,95.67,4.33,99.28,0.72,60.4,0.95,bicubic
repvit_m2_3.dist_300e_in1k,224,95.67,4.33,99.4,0.6,23.69,0.95,bicubic
xception65p.ra3_in1k,299,95.66,4.34,99.28,0.72,39.82,0.94,bicubic
regnetz_c16_evos.ch_in1k,320,95.66,4.34,99.42,0.58,13.49,0.95,bicubic
deit_base_patch16_384.fb_in1k,384,95.66,4.34,99.24,0.76,86.86,1.0,bicubic
deit3_small_patch16_384.fb_in1k,384,95.66,4.34,99.39,0.61,22.21,1.0,bicubic
resnext50_32x4d.fb_swsl_ig1b_ft_in1k,224,95.66,4.34,99.45,0.55,25.03,0.875,bilinear
cait_s24_224.fb_dist_in1k,224,95.65,4.35,99.38,0.62,46.92,1.0,bicubic
resnet200d.ra2_in1k,256,95.65,4.35,99.31,0.69,64.69,0.95,bicubic
naflexvit_base_patch16_par_gap.e300_s576_in1k,384,95.65,4.35,99.19,0.81,86.63,1.0,bicubic
mambaout_tiny.in1k,288,95.64,4.36,99.25,0.75,26.55,1.0,bicubic
ecaresnet101d.miil_in1k,288,95.64,4.36,99.36,0.64,44.57,0.95,bicubic
ese_vovnet57b.ra4_e3600_r256_in1k,320,95.63,4.37,99.45,0.55,38.61,1.0,bicubic
focalnet_small_srf.ms_in1k,224,95.63,4.37,99.3,0.7,49.89,0.9,bicubic
resnetv2_101.a1h_in1k,288,95.63,4.37,99.37,0.63,44.54,1.0,bicubic
efficientformer_l7.snap_dist_in1k,224,95.62,4.38,99.45,0.55,82.23,0.95,bicubic
mobilenetv4_hybrid_medium.ix_e550_r384_in1k,384,95.62,4.38,99.4,0.6,11.07,0.95,bicubic
coatnet_1_rw_224.sw_in1k,224,95.62,4.38,99.22,0.78,41.72,0.95,bicubic
fastvit_sa36.apple_in1k,256,95.62,4.38,99.32,0.68,31.53,0.9,bicubic
dm_nfnet_f1.dm_in1k,224,95.61,4.39,99.37,0.63,132.63,0.91,bicubic
hgnet_tiny.ssld_in1k,288,95.61,4.39,99.47,0.53,14.74,1.0,bicubic
resnest101e.in1k,256,95.61,4.39,99.28,0.72,48.28,0.875,bilinear
convnext_small.fb_in1k,224,95.61,4.39,99.26,0.74,50.22,0.875,bicubic
eca_nfnet_l1.ra2_in1k,256,95.61,4.39,99.3,0.7,41.41,0.9,bicubic
sequencer2d_m.in1k,224,95.61,4.39,99.28,0.72,38.31,0.875,bicubic
regnety_320.tv2_in1k,224,95.6,4.4,99.4,0.6,145.05,0.965,bicubic
cs3se_edgenet_x.c2ns_in1k,256,95.6,4.4,99.31,0.69,50.72,0.95,bicubic
tf_efficientnetv2_b3.in21k_ft_in1k,300,95.6,4.4,99.28,0.72,14.36,0.9,bicubic
regnety_064.ra3_in1k,224,95.59,4.41,99.16,0.84,30.58,0.95,bicubic
efficientvit_b2.r288_in1k,288,95.59,4.41,99.24,0.76,24.33,1.0,bicubic
tf_efficientnet_b4.aa_in1k,380,95.59,4.41,99.32,0.68,19.34,0.922,bicubic
fastvit_sa24.apple_dist_in1k,256,95.58,4.42,99.31,0.69,21.55,0.9,bicubic
resnet101.a1h_in1k,288,95.58,4.42,99.26,0.74,44.55,1.0,bicubic
resnet152.a1h_in1k,224,95.58,4.42,99.26,0.74,60.19,0.95,bicubic
regnety_080.ra3_in1k,224,95.57,4.43,99.26,0.74,39.18,0.95,bicubic
nest_base_jx.goog_in1k,224,95.57,4.43,99.3,0.7,67.72,0.875,bicubic
vit_betwixt_patch16_reg4_gap_256.sbb_in1k,256,95.57,4.43,99.26,0.74,60.4,0.95,bicubic
resnext101_64x4d.c1_in1k,288,95.57,4.43,99.29,0.71,83.46,1.0,bicubic
nest_small_jx.goog_in1k,224,95.56,4.44,99.22,0.78,38.35,0.875,bicubic
hgnetv2_b2.ssld_stage1_in22k_in1k,288,95.56,4.44,99.44,0.56,11.22,1.0,bicubic
twins_svt_base.in1k,224,95.56,4.44,99.23,0.77,56.07,0.9,bicubic
tresnet_xl.miil_in1k_448,448,95.55,4.45,99.33,0.67,78.44,0.875,bilinear
rexnet_300.nav_in1k,224,95.55,4.45,99.29,0.71,34.71,0.875,bicubic
efficientvit_b3.r224_in1k,224,95.54,4.46,99.19,0.81,48.65,0.95,bicubic
efficientnet_b4.ra2_in1k,384,95.53,4.47,99.41,0.59,19.34,1.0,bicubic
regnety_160.deit_in1k,224,95.52,4.48,99.39,0.61,83.59,0.95,bicubic
coatnet_rmlp_1_rw_224.sw_in1k,224,95.51,4.49,99.26,0.74,41.69,0.95,bicubic
tf_efficientnet_b2.ns_jft_in1k,260,95.51,4.49,99.34,0.66,9.11,0.89,bicubic
tf_efficientnet_b4.ap_in1k,380,95.5,4.5,99.38,0.62,19.34,0.922,bicubic
tf_efficientnet_b4.in1k,380,95.5,4.5,99.28,0.72,19.34,0.922,bicubic
regnetv_064.ra3_in1k,224,95.49,4.51,99.33,0.67,30.58,0.95,bicubic
twins_pcpvt_base.in1k,224,95.49,4.51,99.37,0.63,43.83,0.9,bicubic
maxvit_nano_rw_256.sw_in1k,256,95.48,4.52,99.13,0.87,15.45,0.95,bicubic
xcit_tiny_24_p8_224.fb_dist_in1k,224,95.48,4.52,99.31,0.69,12.11,1.0,bicubic
pvt_v2_b3.in1k,224,95.48,4.52,99.33,0.67,45.24,0.9,bicubic
cs3edgenet_x.c2_in1k,288,95.48,4.52,99.29,0.71,47.82,1.0,bicubic
regnety_032.ra_in1k,288,95.47,4.53,99.32,0.68,19.44,1.0,bicubic
xcit_tiny_24_p16_384.fb_dist_in1k,384,95.47,4.53,99.35,0.65,12.12,1.0,bicubic
regnety_040.ra3_in1k,288,95.45,4.55,99.41,0.59,20.65,1.0,bicubic
xcit_small_12_p8_224.fb_in1k,224,95.45,4.55,99.19,0.81,26.21,1.0,bicubic
xcit_tiny_12_p8_384.fb_dist_in1k,384,95.45,4.55,99.34,0.66,6.71,1.0,bicubic
efficientnetv2_rw_s.ra2_in1k,288,95.44,4.56,99.19,0.81,23.94,1.0,bicubic
maxxvitv2_nano_rw_256.sw_in1k,256,95.44,4.56,99.21,0.79,23.7,0.95,bicubic
eca_nfnet_l0.ra2_in1k,288,95.44,4.56,99.39,0.61,24.14,1.0,bicubic
sequencer2d_s.in1k,224,95.43,4.57,99.26,0.74,27.65,0.875,bicubic
resnet101d.ra2_in1k,256,95.43,4.57,99.2,0.8,44.57,0.95,bicubic
cs3sedarknet_x.c2ns_in1k,288,95.43,4.57,99.32,0.68,35.4,1.0,bicubic
nfnet_l0.ra2_in1k,288,95.43,4.57,99.43,0.57,35.07,1.0,bicubic
maxvit_rmlp_nano_rw_256.sw_in1k,256,95.43,4.57,99.08,0.92,15.5,0.95,bicubic
swinv2_cr_small_224.sw_in1k,224,95.42,4.58,99.06,0.94,49.7,0.9,bicubic
mobilevitv2_200.cvnets_in22k_ft_in1k_384,384,95.42,4.58,99.28,0.72,18.45,1.0,bicubic
resnet152d.ra2_in1k,256,95.42,4.58,99.31,0.69,60.21,0.95,bicubic
tresnet_m.miil_in21k_ft_in1k,224,95.42,4.58,99.16,0.84,31.39,0.875,bilinear
tresnet_l.miil_in1k_448,448,95.41,4.59,99.28,0.72,55.99,0.875,bilinear
efficientnet_b4.ra2_in1k,320,95.41,4.59,99.28,0.72,19.34,0.875,bicubic
swiftformer_l3.dist_in1k,224,95.4,4.6,99.32,0.68,28.49,0.95,bicubic
mvitv2_tiny.fb_in1k,224,95.4,4.6,99.16,0.84,24.17,0.9,bicubic
resnext101_32x16d.fb_ssl_yfcc100m_ft_in1k,224,95.4,4.6,99.4,0.6,194.03,0.875,bilinear
tf_efficientnetv2_s.in1k,300,95.4,4.6,99.29,0.71,21.46,1.0,bicubic
mobilenetv4_conv_large.e600_r384_in1k,384,95.39,4.61,99.25,0.75,32.59,0.95,bicubic
resnetv2_50x1_bit.goog_distilled_in1k,224,95.39,4.61,99.42,0.58,25.55,0.875,bicubic
convnextv2_nano.fcmae_ft_in22k_in1k,288,95.39,4.61,99.32,0.68,15.62,1.0,bicubic
regnetz_c16.ra3_in1k,320,95.39,4.61,99.34,0.66,13.46,1.0,bicubic
regnetz_d32.ra3_in1k,256,95.39,4.61,99.34,0.66,27.58,0.95,bicubic
convnext_nano.in12k_ft_in1k,288,95.39,4.61,99.48,0.52,15.59,1.0,bicubic
deit3_medium_patch16_224.fb_in1k,224,95.39,4.61,99.17,0.83,38.85,0.9,bicubic
fasternet_m.in1k,224,95.38,4.62,99.32,0.68,53.52,1.0,bicubic
convnextv2_nano.fcmae_ft_in22k_in1k,224,95.38,4.62,99.18,0.82,15.62,0.875,bicubic
hgnet_tiny.ssld_in1k,224,95.37,4.63,99.39,0.61,14.74,0.965,bicubic
swinv2_tiny_window16_256.ms_in1k,256,95.37,4.63,99.3,0.7,28.35,0.9,bicubic
resnetrs152.tf_in1k,256,95.37,4.63,99.24,0.76,86.62,1.0,bicubic
pnasnet5large.tf_in1k,331,95.37,4.63,99.13,0.87,86.06,0.911,bicubic
maxxvit_rmlp_nano_rw_256.sw_in1k,256,95.36,4.64,99.33,0.67,16.78,0.95,bicubic
mobilenetv4_conv_medium.e250_r384_in12k_ft_in1k,384,95.36,4.64,99.34,0.66,9.72,0.95,bicubic
regnetz_c16_evos.ch_in1k,256,95.35,4.65,99.29,0.71,13.49,0.95,bicubic
regnetv_040.ra3_in1k,224,95.35,4.65,99.25,0.75,20.64,0.95,bicubic
mobilevitv2_150.cvnets_in22k_ft_in1k_384,384,95.34,4.66,99.13,0.87,10.59,1.0,bicubic
resnext101_32x8d.fb_ssl_yfcc100m_ft_in1k,224,95.34,4.66,99.33,0.67,88.79,0.875,bilinear
convformer_s18.sail_in1k,224,95.33,4.67,99.15,0.85,26.77,1.0,bicubic
resnetv2_101x1_bit.goog_in21k_ft_in1k,448,95.33,4.67,99.38,0.62,44.54,1.0,bilinear
vit_little_patch16_reg4_gap_256.sbb_in1k,256,95.33,4.67,99.29,0.71,22.52,0.95,bicubic
rdnet_tiny.nv_in1k,224,95.33,4.67,99.26,0.74,23.86,0.9,bicubic
regnetx_320.tv2_in1k,224,95.32,4.68,99.29,0.71,107.81,0.965,bicubic
rexnetr_200.sw_in12k_ft_in1k,288,95.32,4.68,99.42,0.58,16.52,1.0,bicubic
mobilenetv4_hybrid_medium.e200_r256_in12k_ft_in1k,320,95.32,4.68,99.43,0.57,11.07,1.0,bicubic
repvit_m1_5.dist_450e_in1k,224,95.32,4.68,99.26,0.74,14.64,0.95,bicubic
regnety_080_tv.tv2_in1k,224,95.31,4.69,99.23,0.77,39.38,0.965,bicubic
fastvit_sa24.apple_in1k,256,95.31,4.69,99.31,0.69,21.55,0.9,bicubic
resnext101_32x8d.tv2_in1k,224,95.31,4.69,99.35,0.65,88.79,0.965,bilinear
convnextv2_tiny.fcmae_ft_in1k,224,95.3,4.7,99.24,0.76,28.64,0.875,bicubic
gc_efficientnetv2_rw_t.agc_in1k,288,95.3,4.7,99.22,0.78,13.68,1.0,bicubic
rexnetr_200.sw_in12k_ft_in1k,224,95.29,4.71,99.21,0.79,16.52,0.95,bicubic
flexivit_small.600ep_in1k,240,95.29,4.71,99.19,0.81,22.06,0.95,bicubic
efficientvit_b2.r256_in1k,256,95.29,4.71,99.11,0.89,24.33,1.0,bicubic
resnet50d.ra4_e3600_r224_in1k,288,95.29,4.71,99.25,0.75,25.58,1.0,bicubic
vit_relpos_medium_patch16_cls_224.sw_in1k,224,95.28,4.72,99.12,0.88,38.76,0.9,bicubic
convnext_tiny_hnf.a2h_in1k,288,95.27,4.73,98.97,1.03,28.59,1.0,bicubic
pvt_v2_b2_li.in1k,224,95.27,4.73,99.28,0.72,22.55,0.9,bicubic
cs3darknet_x.c2ns_in1k,288,95.27,4.73,99.29,0.71,35.05,1.0,bicubic
resnetaa50d.sw_in12k_ft_in1k,288,95.27,4.73,99.39,0.61,25.58,1.0,bicubic
ese_vovnet57b.ra4_e3600_r256_in1k,256,95.27,4.73,99.23,0.77,38.61,0.95,bicubic
tnt_b_patch16_224.in1k,224,95.27,4.73,99.12,0.88,65.43,0.9,bicubic
regnetx_160.tv2_in1k,224,95.26,4.74,99.26,0.74,54.28,0.965,bicubic
flexivit_small.1200ep_in1k,240,95.26,4.74,99.17,0.83,22.06,0.95,bicubic
vit_relpos_base_patch16_clsgap_224.sw_in1k,224,95.26,4.74,99.19,0.81,86.43,0.9,bicubic
cait_xxs36_384.fb_dist_in1k,384,95.25,4.75,99.31,0.69,17.37,1.0,bicubic
vit_large_patch32_384.orig_in21k_ft_in1k,384,95.25,4.75,99.32,0.68,306.63,1.0,bicubic
hiera_tiny_224.mae_in1k_ft_in1k,224,95.25,4.75,99.09,0.91,27.91,0.9,bicubic
resnet50.fb_swsl_ig1b_ft_in1k,224,95.25,4.75,99.4,0.6,25.56,0.875,bilinear
wide_resnet101_2.tv2_in1k,224,95.25,4.75,99.2,0.8,126.89,0.965,bilinear
vit_base_patch32_clip_224.laion2b_ft_in12k_in1k,224,95.24,4.76,99.25,0.75,88.22,0.9,bicubic
resnetv2_50d_gn.ah_in1k,288,95.24,4.76,99.03,0.97,25.57,1.0,bicubic
tiny_vit_11m_224.in1k,224,95.23,4.77,99.21,0.79,11.0,0.95,bicubic
mobilenetv4_hybrid_medium.ix_e550_r256_in1k,320,95.23,4.77,99.41,0.59,11.07,1.0,bicubic
mobilevitv2_175.cvnets_in22k_ft_in1k_384,384,95.23,4.77,99.38,0.62,14.25,1.0,bicubic
vit_base_patch16_224.orig_in21k_ft_in1k,224,95.23,4.77,99.24,0.76,86.57,0.9,bicubic
resnext101_64x4d.c1_in1k,224,95.23,4.77,99.13,0.87,83.46,0.95,bicubic
resnetrs101.tf_in1k,288,95.23,4.77,99.21,0.79,63.62,0.94,bicubic
nextvit_small.bd_in1k,224,95.23,4.77,99.22,0.78,31.76,0.95,bicubic
levit_conv_384.fb_dist_in1k,224,95.22,4.78,99.17,0.83,39.13,0.9,bicubic
efficientformer_l3.snap_dist_in1k,224,95.22,4.78,99.32,0.68,31.41,0.95,bicubic
convnext_nano.in12k_ft_in1k,224,95.22,4.78,99.26,0.74,15.59,0.95,bicubic
focalnet_tiny_lrf.ms_in1k,224,95.22,4.78,99.22,0.78,28.65,0.9,bicubic
levit_384.fb_dist_in1k,224,95.22,4.78,99.17,0.83,39.13,0.9,bicubic
resnet51q.ra2_in1k,288,95.21,4.79,99.26,0.74,35.7,1.0,bilinear
coat_small.in1k,224,95.21,4.79,99.29,0.71,21.69,0.9,bicubic
convnext_tiny.fb_in1k,288,95.21,4.79,99.32,0.68,28.59,1.0,bicubic
hgnetv2_b2.ssld_stage2_ft_in1k,224,95.21,4.79,99.24,0.76,11.22,0.965,bicubic
ecaresnet101d.miil_in1k,224,95.2,4.8,99.25,0.75,44.57,0.875,bicubic
poolformerv2_m48.sail_in1k,224,95.2,4.8,99.15,0.85,73.35,1.0,bicubic
vit_relpos_medium_patch16_224.sw_in1k,224,95.19,4.81,99.23,0.77,38.75,0.9,bicubic
vit_relpos_base_patch16_224.sw_in1k,224,95.18,4.82,99.28,0.72,86.43,0.9,bicubic
crossvit_18_dagger_240.in1k,240,95.18,4.82,99.12,0.88,44.27,0.875,bicubic
nasnetalarge.tf_in1k,331,95.18,4.82,99.13,0.87,88.75,0.911,bicubic
mobilenetv4_conv_large.e500_r256_in1k,320,95.16,4.84,99.34,0.66,32.59,1.0,bicubic
regnetz_c16.ra3_in1k,256,95.16,4.84,99.19,0.81,13.46,0.94,bicubic
convnextv2_nano.fcmae_ft_in1k,288,95.16,4.84,99.25,0.75,15.62,1.0,bicubic
efficientnet_b3.ra2_in1k,320,95.16,4.84,99.21,0.79,12.23,1.0,bicubic
regnety_160.tv2_in1k,224,95.16,4.84,99.25,0.75,83.59,0.965,bicubic
resnext101_32x4d.fb_ssl_yfcc100m_ft_in1k,224,95.16,4.84,99.33,0.67,44.18,0.875,bilinear
hrnet_w18_ssld.paddle_in1k,224,95.15,4.85,99.21,0.79,21.3,0.95,bilinear
flexivit_small.300ep_in1k,240,95.15,4.85,99.14,0.86,22.06,0.95,bicubic
repvit_m1_5.dist_300e_in1k,224,95.14,4.86,99.24,0.76,14.64,0.95,bicubic
resnet61q.ra2_in1k,288,95.14,4.86,99.07,0.93,36.85,1.0,bicubic
tf_efficientnetv2_b3.in1k,300,95.14,4.86,99.21,0.79,14.36,0.904,bicubic
resnet152.a1_in1k,288,95.14,4.86,99.01,0.99,60.19,1.0,bicubic
vit_small_r26_s32_224.augreg_in21k_ft_in1k,224,95.14,4.86,99.22,0.78,36.43,0.9,bicubic
cs3edgenet_x.c2_in1k,256,95.14,4.86,99.24,0.76,47.82,0.887,bicubic
xcit_medium_24_p16_224.fb_in1k,224,95.14,4.86,98.93,1.07,84.4,1.0,bicubic
wide_resnet50_2.racm_in1k,288,95.13,4.87,99.26,0.74,68.88,0.95,bicubic
fbnetv3_g.ra2_in1k,288,95.13,4.87,99.2,0.8,16.62,0.95,bilinear
convit_base.fb_in1k,224,95.12,4.88,99.12,0.88,86.54,0.875,bicubic
inception_next_tiny.sail_in1k,224,95.12,4.88,99.14,0.86,28.06,0.875,bicubic
efficientformerv2_s2.snap_dist_in1k,224,95.12,4.88,99.12,0.88,12.71,0.95,bicubic
mambaout_tiny.in1k,224,95.11,4.89,99.11,0.89,26.55,1.0,bicubic
ecaresnet50t.ra2_in1k,320,95.11,4.89,99.29,0.71,25.57,0.95,bicubic
coat_lite_small.in1k,224,95.11,4.89,99.02,0.98,19.84,0.9,bicubic
mobilevitv2_200.cvnets_in22k_ft_in1k,256,95.1,4.9,99.09,0.91,18.45,0.888,bicubic
davit_tiny.msft_in1k,224,95.1,4.9,99.14,0.86,28.36,0.95,bicubic
vit_relpos_medium_patch16_rpn_224.sw_in1k,224,95.09,4.91,99.21,0.79,38.73,0.9,bicubic
efficientnetv2_rw_t.ra2_in1k,288,95.09,4.91,99.21,0.79,13.65,1.0,bicubic
hgnet_small.paddle_in1k,288,95.09,4.91,99.32,0.68,24.36,1.0,bicubic
cs3sedarknet_l.c2ns_in1k,288,95.09,4.91,99.22,0.78,21.91,0.95,bicubic
poolformer_m48.sail_in1k,224,95.09,4.91,99.11,0.89,73.47,0.95,bicubic
xcit_small_24_p16_224.fb_in1k,224,95.08,4.92,99.07,0.93,47.67,1.0,bicubic
tresnet_xl.miil_in1k,224,95.08,4.92,99.25,0.75,78.44,0.875,bilinear
resnet152.tv2_in1k,224,95.08,4.92,99.18,0.82,60.19,0.965,bilinear
mobilenetv4_hybrid_medium.e200_r256_in12k_ft_in1k,256,95.08,4.92,99.27,0.73,11.07,0.95,bicubic
xception41p.ra3_in1k,299,95.08,4.92,99.19,0.81,26.91,0.94,bicubic
crossvit_18_240.in1k,240,95.06,4.94,99.12,0.88,43.27,0.875,bicubic
swinv2_tiny_window8_256.ms_in1k,256,95.06,4.94,99.18,0.82,28.35,0.9,bicubic
ecaresnet101d_pruned.miil_in1k,288,95.06,4.94,99.24,0.76,24.88,0.95,bicubic
cs3sedarknet_x.c2ns_in1k,256,95.06,4.94,99.2,0.8,35.4,0.887,bicubic
poolformer_m36.sail_in1k,224,95.06,4.94,99.1,0.9,56.17,0.95,bicubic
coatnet_rmlp_nano_rw_224.sw_in1k,224,95.06,4.94,99.16,0.84,15.15,0.9,bicubic
crossvit_base_240.in1k,240,95.05,4.95,98.98,1.02,105.03,0.875,bicubic
gcvit_xtiny.in1k,224,95.05,4.95,99.19,0.81,19.98,0.875,bicubic
cs3sedarknet_l.c2ns_in1k,256,95.05,4.95,99.14,0.86,21.91,0.887,bicubic
deit_base_patch16_224.fb_in1k,224,95.04,4.96,98.96,1.04,86.57,0.9,bicubic
resnet61q.ra2_in1k,256,95.04,4.96,98.94,1.06,36.85,0.9,bicubic
poolformerv2_m36.sail_in1k,224,95.04,4.96,99.15,0.85,56.08,1.0,bicubic
cs3darknet_x.c2ns_in1k,256,95.03,4.97,99.19,0.81,35.05,0.95,bicubic
coatnet_nano_rw_224.sw_in1k,224,95.03,4.97,99.15,0.85,15.14,0.9,bicubic
hgnetv2_b2.ssld_stage1_in22k_in1k,224,95.03,4.97,99.18,0.82,11.22,0.965,bicubic
resnet51q.ra2_in1k,256,95.03,4.97,99.19,0.81,35.7,0.875,bilinear
focalnet_tiny_srf.ms_in1k,224,95.02,4.98,99.28,0.72,28.43,0.9,bicubic
halo2botnet50ts_256.a1h_in1k,256,95.02,4.98,99.05,0.95,22.64,0.95,bicubic
seresnext50_32x4d.racm_in1k,288,95.01,4.99,99.2,0.8,27.56,0.95,bicubic
tf_efficientnet_b3.ap_in1k,300,95.0,5.0,99.08,0.92,12.23,0.904,bicubic
resnet152.a2_in1k,288,95.0,5.0,99.06,0.94,60.19,1.0,bicubic
pvt_v2_b2.in1k,224,94.99,5.01,99.14,0.86,25.36,0.9,bicubic
resnet101.a1h_in1k,224,94.99,5.01,99.09,0.91,44.55,0.95,bicubic
resnext50_32x4d.a1h_in1k,288,94.99,5.01,99.19,0.81,25.03,1.0,bicubic
regnety_040.ra3_in1k,224,94.99,5.01,99.22,0.78,20.65,0.95,bicubic
cait_xxs24_384.fb_dist_in1k,384,94.98,5.02,99.15,0.85,12.03,1.0,bicubic
coatnet_bn_0_rw_224.sw_in1k,224,94.98,5.02,99.23,0.77,27.44,0.95,bicubic
visformer_small.in1k,224,94.97,5.03,99.21,0.79,40.22,0.9,bicubic
convnext_tiny.fb_in1k,224,94.97,5.03,99.21,0.79,28.59,0.875,bicubic
convmixer_1536_20.in1k,224,94.96,5.04,99.17,0.83,51.63,0.96,bicubic
eca_nfnet_l0.ra2_in1k,224,94.96,5.04,99.15,0.85,24.14,0.9,bicubic
crossvit_15_dagger_240.in1k,240,94.96,5.04,99.14,0.86,28.21,0.875,bicubic
swin_s3_tiny_224.ms_in1k,224,94.96,5.04,99.16,0.84,28.33,0.9,bicubic
resnetaa50d.sw_in12k_ft_in1k,224,94.95,5.05,99.26,0.74,25.58,0.95,bicubic
vit_srelpos_medium_patch16_224.sw_in1k,224,94.95,5.05,99.2,0.8,38.74,0.9,bicubic
xcit_large_24_p16_224.fb_in1k,224,94.95,5.05,98.83,1.17,189.1,1.0,bicubic
resnetv2_101.a1h_in1k,224,94.94,5.06,99.15,0.85,44.54,0.95,bicubic
nest_tiny_jx.goog_in1k,224,94.94,5.06,99.1,0.9,17.06,0.875,bicubic
gernet_l.idstcv_in1k,256,94.93,5.07,99.2,0.8,31.08,0.875,bilinear
efficientnet_b3.ra2_in1k,288,94.93,5.07,99.17,0.83,12.23,0.875,bicubic
coatnet_0_rw_224.sw_in1k,224,94.93,5.07,99.02,0.98,27.44,0.95,bicubic
regnety_032.ra_in1k,224,94.92,5.08,99.18,0.82,19.44,0.95,bicubic
tf_efficientnet_b3.aa_in1k,300,94.92,5.08,99.09,0.91,12.23,0.904,bicubic
convit_small.fb_in1k,224,94.91,5.09,99.13,0.87,27.78,0.875,bicubic
resnext101_32x8d.tv2_in1k,176,94.91,5.09,99.22,0.78,88.79,0.875,bilinear
vit_small_patch16_224.augreg_in21k_ft_in1k,224,94.91,5.09,99.27,0.73,22.05,0.9,bicubic
convnextv2_nano.fcmae_ft_in1k,224,94.91,5.09,99.0,1.0,15.62,0.875,bicubic
tf_efficientnet_lite4.in1k,380,94.9,5.1,99.12,0.88,13.01,0.92,bilinear
resnetv2_50d_evos.ah_in1k,288,94.9,5.1,99.19,0.81,25.59,1.0,bicubic
nfnet_l0.ra2_in1k,224,94.9,5.1,99.26,0.74,35.07,0.9,bicubic
mixer_b16_224.miil_in21k_ft_in1k,224,94.89,5.11,99.08,0.92,59.88,0.875,bilinear
resnet101.a2_in1k,288,94.89,5.11,99.09,0.91,44.55,1.0,bicubic
regnety_032.tv2_in1k,224,94.89,5.11,99.25,0.75,19.44,0.965,bicubic
resnet101.tv2_in1k,224,94.89,5.11,99.03,0.97,44.55,0.965,bilinear
convnext_nano.d1h_in1k,288,94.89,5.11,99.13,0.87,15.59,1.0,bicubic
efficientvit_b2.r224_in1k,224,94.89,5.11,99.0,1.0,24.33,0.95,bicubic
ecaresnet50t.a1_in1k,288,94.89,5.11,99.08,0.92,25.57,1.0,bicubic
resnet101.a1_in1k,288,94.89,5.11,99.0,1.0,44.55,1.0,bicubic
seresnext50_32x4d.racm_in1k,224,94.88,5.12,99.13,0.87,27.56,0.875,bicubic
xcit_tiny_24_p8_224.fb_in1k,224,94.87,5.13,99.19,0.81,12.11,1.0,bicubic
