model,img_size,top1,top1_err,top5,top5_err,param_count,crop_pct,interpolation
tf_efficientnet_b5.ra_in1k,456,49.4867,50.5133,65.5967,34.4033,30.39,0.934,bicubic
resnet200d.ra2_in1k,320,49.44,50.56,64.3,35.7,64.69,1.0,bicubic
xcit_small_12_p16_224.fb_dist_in1k,224,49.4133,50.5867,63.91,36.09,26.25,1.0,bicubic
mobilenetv4_conv_aa_large.e600_r384_in1k,384,49.39,50.61,64.3167,35.6833,32.59,0.95,bicubic
vit_base_patch32_224.augreg_in21k_ft_in1k,224,49.38,50.62,64.45,35.55,88.22,0.9,bicubic
hiera_small_224.mae_in1k_ft_in1k,224,49.3733,50.6267,64.4367,35.5633,35.01,0.9,bicubic
resnest101e.in1k,256,49.3733,50.6267,65.5133,34.4867,48.28,0.875,bilinear
rdnet_tiny.nv_in1k,224,49.3233,50.6767,63.57,36.43,23.86,0.9,bicubic
regnetz_d8.ra3_in1k,256,49.32,50.68,65.43,34.57,23.37,0.94,bicubic
dm_nfnet_f2.dm_in1k,352,49.3,50.7,63.9233,36.0767,193.78,0.92,bicubic
resnet152d.ra2_in1k,320,49.2733,50.7267,64.4333,35.5667,60.21,1.0,bicubic
tiny_vit_21m_224.in1k,224,49.2467,50.7533,64.2833,35.7167,21.2,0.95,bicubic
seresnet152d.ra2_in1k,320,49.2167,50.7833,64.2733,35.7267,66.84,1.0,bicubic
dm_nfnet_f1.dm_in1k,224,49.1833,50.8167,63.5133,36.4867,132.63,0.91,bicubic
regnetz_040.ra3_in1k,320,49.18,50.82,64.04,35.96,27.12,1.0,bicubic
resnetv2_152x2_bit.goog_teacher_in21k_ft_in1k,224,49.17,50.83,65.4467,34.5533,236.34,0.875,bicubic
resnext101_32x8d.fb_ssl_yfcc100m_ft_in1k,224,49.1567,50.8433,65.49,34.51,88.79,0.875,bilinear
xcit_large_24_p8_224.fb_in1k,224,49.1433,50.8567,62.7167,37.2833,188.93,1.0,bicubic
resnetrs270.tf_in1k,256,49.14,50.86,63.8267,36.1733,129.86,1.0,bicubic
convnext_small.fb_in1k,288,49.0433,50.9567,64.77,35.23,50.22,1.0,bicubic
resmlp_big_24_224.fb_distilled_in1k,224,49.0333,50.9667,65.4667,34.5333,129.14,0.875,bicubic
repvgg_b3.rvgg_in1k,224,49.0133,50.9867,64.8867,35.1133,123.09,0.875,bilinear
gcvit_base.in1k,224,49.0,51.0,63.9633,36.0367,90.32,0.875,bicubic
maxxvit_rmlp_small_rw_256.sw_in1k,256,48.9967,51.0033,63.1,36.9,66.01,0.95,bicubic
resnetaa101d.sw_in12k_ft_in1k,288,48.9967,51.0033,64.1067,35.8933,44.57,1.0,bicubic
volo_d1_224.sail_in1k,224,48.9833,51.0167,63.17,36.83,26.63,0.96,bicubic
resnext101_64x4d.tv_in1k,224,48.97,51.03,63.5333,36.4667,83.46,0.875,bilinear
vit_medium_patch16_reg1_gap_256.sbb_in1k,256,48.9533,51.0467,64.0333,35.9667,38.88,0.95,bicubic
efficientvit_b3.r224_in1k,224,48.9367,51.0633,62.9633,37.0367,48.65,0.95,bicubic
mobilenetv4_conv_aa_large.e600_r384_in1k,480,48.88,51.12,63.52,36.48,32.59,1.0,bicubic
mambaout_small.in1k,288,48.8633,51.1367,63.2933,36.7067,48.49,1.0,bicubic
resnetrs420.tf_in1k,416,48.8133,51.1867,63.4833,36.5167,191.89,1.0,bicubic
maxvit_tiny_tf_224.in1k,224,48.8033,51.1967,62.9533,37.0467,30.92,0.95,bicubic
seresnext101_32x8d.ah_in1k,224,48.75,51.25,62.2433,37.7567,93.57,0.95,bicubic
caformer_s18.sail_in1k,224,48.7433,51.2567,62.9433,37.0567,26.34,1.0,bicubic
regnetz_d8_evos.ch_in1k,256,48.7367,51.2633,64.3433,35.6567,23.46,0.95,bicubic
convformer_s18.sail_in1k,224,48.7267,51.2733,62.9367,37.0633,26.77,1.0,bicubic
hgnetv2_b1.ssld_stage1_in22k_in1k,224,48.71,51.29,66.0633,33.9367,6.34,0.965,bicubic
efficientnetv2_rw_s.ra2_in1k,384,48.6833,51.3167,63.8767,36.1233,23.94,1.0,bicubic
regnetz_d32.ra3_in1k,320,48.6267,51.3733,65.2067,34.7933,27.58,0.95,bicubic
deit3_small_patch16_384.fb_in1k,384,48.6067,51.3933,62.75,37.25,22.21,1.0,bicubic
efficientnet_b3.ra2_in1k,320,48.5933,51.4067,64.34,35.66,12.23,1.0,bicubic
edgenext_base.usi_in1k,320,48.58,51.42,64.4067,35.5933,18.51,1.0,bicubic
mambaout_base.in1k,288,48.5733,51.4267,62.1567,37.8433,84.81,1.0,bicubic
swinv2_small_window16_256.ms_in1k,256,48.55,51.45,62.6533,37.3467,49.73,0.9,bicubic
seresnext101d_32x8d.ah_in1k,288,48.5133,51.4867,62.9533,37.0467,93.59,1.0,bicubic
ecaresnet101d.miil_in1k,224,48.51,51.49,64.1167,35.8833,44.57,0.875,bicubic
focalnet_base_lrf.ms_in1k,224,48.4333,51.5667,62.9967,37.0033,88.75,0.9,bicubic
vit_small_r26_s32_224.augreg_in21k_ft_in1k,224,48.41,51.59,63.94,36.06,36.43,0.9,bicubic
vit_large_patch32_384.orig_in21k_ft_in1k,384,48.3567,51.6433,61.91,38.09,306.63,1.0,bicubic
focalnet_base_srf.ms_in1k,224,48.3233,51.6767,63.02,36.98,88.15,0.9,bicubic
swinv2_base_window8_256.ms_in1k,256,48.29,51.71,63.41,36.59,87.92,0.9,bicubic
rexnetr_200.sw_in12k_ft_in1k,224,48.2733,51.7267,65.2967,34.7033,16.52,0.95,bicubic
mobilenetv4_conv_medium.e250_r384_in12k_ft_in1k,384,48.27,51.73,64.9,35.1,9.72,0.95,bicubic
repvgg_b3g4.rvgg_in1k,224,48.2633,51.7367,64.8267,35.1733,83.83,0.875,bilinear
convit_base.fb_in1k,224,48.2467,51.7533,62.9867,37.0133,86.54,0.875,bicubic
fastvit_sa36.apple_in1k,256,48.2033,51.7967,62.7533,37.2467,31.53,0.9,bicubic
swin_s3_base_224.ms_in1k,224,48.1633,51.8367,62.29,37.71,71.13,0.9,bicubic
resnext101_32x8d.tv2_in1k,224,48.1433,51.8567,62.7033,37.2967,88.79,0.965,bilinear
sequencer2d_l.in1k,224,48.13,51.87,62.2833,37.7167,54.3,0.875,bicubic
nextvit_small.bd_in1k_384,384,48.13,51.87,64.1167,35.8833,31.76,1.0,bicubic
gcvit_small.in1k,224,48.1,51.9,62.7767,37.2233,51.09,0.875,bicubic
regnety_160.deit_in1k,224,48.0567,51.9433,63.5933,36.4067,83.59,0.95,bicubic
tf_efficientnetv2_b3.in21k_ft_in1k,300,48.0533,51.9467,64.8267,35.1733,14.36,0.9,bicubic
regnetz_d8.ra3_in1k,320,48.0267,51.9733,64.3233,35.6767,23.37,1.0,bicubic
focalnet_small_lrf.ms_in1k,224,48.0167,51.9833,63.0933,36.9067,50.34,0.9,bicubic
resnetrs350.tf_in1k,384,47.9833,52.0167,62.6,37.4,163.96,1.0,bicubic
fastvit_sa24.apple_dist_in1k,256,47.9733,52.0267,62.84,37.16,21.55,0.9,bicubic
repvit_m1_5.dist_450e_in1k,224,47.9733,52.0267,63.67,36.33,14.64,0.95,bicubic
eca_nfnet_l1.ra2_in1k,256,47.9667,52.0333,63.09,36.91,41.41,0.9,bicubic
efficientnet_b3.ra2_in1k,288,47.9667,52.0333,63.93,36.07,12.23,0.875,bicubic
twins_svt_large.in1k,224,47.9267,52.0733,62.76,37.24,99.27,0.9,bicubic
convnextv2_tiny.fcmae_ft_in1k,224,47.9267,52.0733,63.2967,36.7033,28.64,0.875,bicubic
swiftformer_l3.dist_in1k,224,47.9233,52.0767,63.2067,36.7933,28.49,0.95,bicubic
resnext101_32x8d.tv2_in1k,176,47.92,52.08,62.8367,37.1633,88.79,0.875,bilinear
vit_relpos_base_patch16_224.sw_in1k,224,47.89,52.11,62.8433,37.1567,86.43,0.9,bicubic
resnetrs200.tf_in1k,256,47.89,52.11,62.1,37.9,93.21,1.0,bicubic
convnextv2_nano.fcmae_ft_in22k_in1k,224,47.8733,52.1267,63.92,36.08,15.62,0.875,bicubic
mixer_b16_224.miil_in21k_ft_in1k,224,47.8467,52.1533,63.3433,36.6567,59.88,0.875,bilinear
tf_efficientnet_b5.aa_in1k,456,47.8433,52.1567,63.9533,36.0467,30.39,0.934,bicubic
regnetv_064.ra3_in1k,224,47.7933,52.2067,63.4067,36.5933,30.58,0.95,bicubic
repvgg_b2g4.rvgg_in1k,224,47.7833,52.2167,64.4233,35.5767,61.76,0.875,bilinear
repvit_m1_5.dist_300e_in1k,224,47.7833,52.2167,63.7133,36.2867,14.64,0.95,bicubic
regnety_1280.seer_ft_in1k,384,47.7667,52.2333,64.1333,35.8667,644.81,1.0,bicubic
resnetv2_50x3_bit.goog_in21k_ft_in1k,448,47.76,52.24,65.6667,34.3333,217.32,1.0,bilinear
repvgg_d2se.rvgg_in1k,320,47.74,52.26,62.7967,37.2033,133.33,1.0,bilinear
vit_little_patch16_reg4_gap_256.sbb_in1k,256,47.74,52.26,62.38,37.62,22.52,0.95,bicubic
vit_relpos_base_patch16_clsgap_224.sw_in1k,224,47.7367,52.2633,62.41,37.59,86.43,0.9,bicubic
mvitv2_tiny.fb_in1k,224,47.7033,52.2967,62.6967,37.3033,24.17,0.9,bicubic
tf_efficientnetv2_b3.in21k_ft_in1k,240,47.6833,52.3167,64.1167,35.8833,14.36,0.9,bicubic
vit_relpos_medium_patch16_cls_224.sw_in1k,224,47.6267,52.3733,61.7867,38.2133,38.76,0.9,bicubic
eca_nfnet_l1.ra2_in1k,320,47.6167,52.3833,62.6433,37.3567,41.41,1.0,bicubic
mobilenetv4_hybrid_medium.ix_e550_r384_in1k,384,47.6167,52.3833,63.3267,36.6733,11.07,0.95,bicubic
ecaresnet101d.miil_in1k,288,47.61,52.39,63.5167,36.4833,44.57,0.95,bicubic
seresnext101_32x8d.ah_in1k,288,47.5767,52.4233,61.3233,38.6767,93.57,1.0,bicubic
regnetz_d8_evos.ch_in1k,320,47.5567,52.4433,63.7567,36.2433,23.46,1.0,bicubic
pit_s_distilled_224.in1k,224,47.5567,52.4433,63.1867,36.8133,24.04,0.9,bicubic
mobilenetv4_conv_large.e500_r256_in1k,256,47.5367,52.4633,62.8633,37.1367,32.59,0.95,bicubic
focalnet_small_srf.ms_in1k,224,47.5167,52.4833,62.3267,37.6733,49.89,0.9,bicubic
resnest50d_4s2x40d.in1k,224,47.4867,52.5133,63.8633,36.1367,30.42,0.875,bicubic
dm_nfnet_f1.dm_in1k,320,47.46,52.54,62.14,37.86,132.63,0.91,bicubic
efficientnet_b3_pruned.in1k,300,47.4533,52.5467,62.8633,37.1367,9.86,0.904,bicubic
davit_tiny.msft_in1k,224,47.4333,52.5667,63.2767,36.7233,28.36,0.95,bicubic
coatnet_rmlp_1_rw_224.sw_in1k,224,47.41,52.59,61.3667,38.6333,41.69,0.95,bicubic
vit_base_patch16_224.orig_in21k_ft_in1k,224,47.4,52.6,61.6967,38.3033,86.57,0.9,bicubic
mobilenetv4_conv_large.e500_r256_in1k,320,47.3467,52.6533,62.4,37.6,32.59,1.0,bicubic
xcit_small_24_p8_224.fb_in1k,224,47.3467,52.6533,61.1133,38.8867,47.63,1.0,bicubic
crossvit_18_dagger_408.in1k,408,47.34,52.66,60.8833,39.1167,44.61,1.0,bicubic
hgnetv2_b1.ssld_stage1_in22k_in1k,288,47.33,52.67,64.4833,35.5167,6.34,1.0,bicubic
tresnet_m.miil_in21k_ft_in1k,224,47.3033,52.6967,62.08,37.92,31.39,0.875,bilinear
resnet101d.ra2_in1k,256,47.3,52.7,62.96,37.04,44.57,0.95,bicubic
poolformerv2_m48.sail_in1k,224,47.2967,52.7033,63.8867,36.1133,73.35,1.0,bicubic
wide_resnet101_2.tv2_in1k,224,47.2467,52.7533,61.9667,38.0333,126.89,0.965,bilinear
efficientformer_l3.snap_dist_in1k,224,47.24,52.76,63.4533,36.5467,31.41,0.95,bicubic
repvit_m3.dist_in1k,224,47.2033,52.7967,63.4967,36.5033,10.68,0.95,bicubic
convnext_nano.in12k_ft_in1k,224,47.1933,52.8067,63.9667,36.0333,15.59,0.95,bicubic
regnety_032.ra_in1k,224,47.1933,52.8067,62.53,37.47,19.44,0.95,bicubic
resnext101_32x4d.fb_ssl_yfcc100m_ft_in1k,224,47.1833,52.8167,63.4,36.6,44.18,0.875,bilinear
efficientvit_b2.r256_in1k,256,47.1833,52.8167,61.67,38.33,24.33,1.0,bicubic
regnety_080.ra3_in1k,224,47.16,52.84,62.11,37.89,39.18,0.95,bicubic
tf_efficientnet_b6.aa_in1k,528,47.1567,52.8433,63.0533,36.9467,43.04,0.942,bicubic
resnetrs270.tf_in1k,352,47.14,52.86,62.0467,37.9533,129.86,1.0,bicubic
convnext_tiny.fb_in1k,224,47.1333,52.8667,63.18,36.82,28.59,0.875,bicubic
regnety_320.tv2_in1k,224,47.08,52.92,62.06,37.94,145.05,0.965,bicubic
xcit_small_12_p8_224.fb_in1k,224,47.08,52.92,60.6567,39.3433,26.21,1.0,bicubic
efficientvit_b2.r288_in1k,288,47.0733,52.9267,61.6067,38.3933,24.33,1.0,bicubic
tf_efficientnet_b4.aa_in1k,380,47.0567,52.9433,62.8767,37.1233,19.34,0.922,bicubic
inception_next_tiny.sail_in1k,224,47.0367,52.9633,62.9567,37.0433,28.06,0.875,bicubic
vit_base_patch16_rpn_224.sw_in1k,224,47.0267,52.9733,62.4267,37.5733,86.54,0.9,bicubic
mobilenetv4_hybrid_medium.ix_e550_r384_in1k,448,47.0233,52.9767,63.0033,36.9967,11.07,1.0,bicubic
regnetz_c16.ra3_in1k,256,47.01,52.99,63.67,36.33,13.46,0.94,bicubic
swin_base_patch4_window12_384.ms_in1k,384,46.9933,53.0067,61.8567,38.1433,87.9,1.0,bicubic
swinv2_small_window8_256.ms_in1k,256,46.99,53.01,62.16,37.84,49.73,0.9,bicubic
hgnetv2_b1.ssld_stage2_ft_in1k,224,46.9767,53.0233,64.36,35.64,6.34,0.965,bicubic
mambaout_tiny.in1k,224,46.9633,53.0367,61.84,38.16,26.55,1.0,bicubic
convnext_tiny_hnf.a2h_in1k,224,46.9567,53.0433,61.1433,38.8567,28.59,0.95,bicubic
convnextv2_tiny.fcmae_ft_in1k,288,46.9533,53.0467,62.47,37.53,28.64,1.0,bicubic
rexnetr_200.sw_in12k_ft_in1k,288,46.9367,53.0633,63.83,36.17,16.52,1.0,bicubic
resnet101d.ra2_in1k,320,46.93,53.07,62.4467,37.5533,44.57,1.0,bicubic
tnt_b_patch16_224.in1k,224,46.93,53.07,62.36,37.64,65.43,0.9,bicubic
coat_small.in1k,224,46.9267,53.0733,61.3633,38.6367,21.69,0.9,bicubic
xception65p.ra3_in1k,299,46.9067,53.0933,61.0633,38.9367,39.82,0.94,bicubic
xcit_large_24_p16_224.fb_in1k,224,46.89,53.11,60.7567,39.2433,189.1,1.0,bicubic
mobilenetv4_hybrid_medium.e200_r256_in12k_ft_in1k,256,46.8833,53.1167,62.58,37.42,11.07,0.95,bicubic
maxvit_tiny_rw_224.sw_in1k,224,46.8467,53.1533,60.7667,39.2333,29.06,0.95,bicubic
resnet152.a1h_in1k,224,46.8467,53.1533,60.59,39.41,60.19,0.95,bicubic
nextvit_small.bd_in1k,224,46.8333,53.1667,62.8133,37.1867,31.76,0.95,bicubic
pvt_v2_b2_li.in1k,224,46.8,53.2,62.38,37.62,22.55,0.9,bicubic
gc_efficientnetv2_rw_t.agc_in1k,224,46.7867,53.2133,61.32,38.68,13.68,1.0,bicubic
resnet152.tv2_in1k,224,46.7767,53.2233,61.0033,38.9967,60.19,0.965,bilinear
efficientformerv2_s2.snap_dist_in1k,224,46.7533,53.2467,61.8233,38.1767,12.71,0.95,bicubic
seresnext101_64x4d.gluon_in1k,224,46.6767,53.3233,61.3633,38.6367,88.23,0.875,bicubic
fastvit_sa24.apple_in1k,256,46.6533,53.3467,61.6333,38.3667,21.55,0.9,bicubic
regnety_640.seer_ft_in1k,384,46.6133,53.3867,63.0833,36.9167,281.38,1.0,bicubic
fbnetv3_g.ra2_in1k,240,46.5833,53.4167,62.6,37.4,16.62,0.95,bilinear
swin_tiny_patch4_window7_224.ms_in22k_ft_in1k,224,46.5767,53.4233,63.9233,36.0767,28.29,0.9,bicubic
fasternet_s.in1k,224,46.5633,53.4367,62.6,37.4,31.18,1.0,bicubic
twins_pcpvt_large.in1k,224,46.5533,53.4467,62.2033,37.7967,60.99,0.9,bicubic
convnext_tiny.fb_in1k,288,46.53,53.47,63.2467,36.7533,28.59,1.0,bicubic
regnetv_064.ra3_in1k,288,46.5267,53.4733,62.29,37.71,30.58,1.0,bicubic
resnet152.a1h_in1k,288,46.52,53.48,60.5167,39.4833,60.19,1.0,bicubic
swin_base_patch4_window7_224.ms_in1k,224,46.5033,53.4967,61.4667,38.5333,87.77,0.9,bicubic
convnextv2_nano.fcmae_ft_in22k_in1k,288,46.46,53.54,62.8767,37.1233,15.62,1.0,bicubic
efficientnetv2_rw_t.ra2_in1k,224,46.4467,53.5533,61.4033,38.5967,13.65,1.0,bicubic
xcit_medium_24_p8_224.fb_in1k,224,46.4433,53.5567,59.5733,40.4267,84.32,1.0,bicubic
coatnet_1_rw_224.sw_in1k,224,46.42,53.58,60.1033,39.8967,41.72,0.95,bicubic
gcvit_tiny.in1k,224,46.3967,53.6033,61.6633,38.3367,28.22,0.875,bicubic
swin_s3_small_224.ms_in1k,224,46.3833,53.6167,60.84,39.16,49.74,0.9,bicubic
crossvit_15_dagger_408.in1k,408,46.38,53.62,60.5267,39.4733,28.5,1.0,bicubic
resnetrs200.tf_in1k,320,46.3767,53.6233,60.9633,39.0367,93.21,1.0,bicubic
fbnetv3_g.ra2_in1k,288,46.3767,53.6233,62.4767,37.5233,16.62,0.95,bilinear
ese_vovnet57b.ra4_e3600_r256_in1k,320,46.3533,53.6467,60.4867,39.5133,38.61,1.0,bicubic
hgnetv2_b0.ssld_stage1_in22k_in1k,224,46.31,53.69,63.4067,36.5933,6.0,0.965,bicubic
hgnetv2_b0.ssld_stage2_ft_in1k,224,46.31,53.69,63.2733,36.7267,6.0,0.965,bicubic
cs3se_edgenet_x.c2ns_in1k,256,46.3067,53.6933,61.2767,38.7233,50.72,0.95,bicubic
tresnet_xl.miil_in1k,224,46.3067,53.6933,61.89,38.11,78.44,0.875,bilinear
ese_vovnet57b.ra4_e3600_r256_in1k,256,46.3033,53.6967,60.89,39.11,38.61,0.95,bicubic
naflexvit_base_patch16_gap.e300_s576_in1k,384,46.2967,53.7033,60.7033,39.2967,86.63,1.0,bicubic
xcit_tiny_24_p8_224.fb_dist_in1k,224,46.28,53.72,60.6133,39.3867,12.11,1.0,bicubic
naflexvit_base_patch16_parfac_gap.e300_s576_in1k,384,46.26,53.74,60.5667,39.4333,86.46,1.0,bicubic
sequencer2d_m.in1k,224,46.2467,53.7533,60.8167,39.1833,38.31,0.875,bicubic
rexnet_300.nav_in1k,224,46.2433,53.7567,62.44,37.56,34.71,0.875,bicubic
xcit_tiny_24_p8_384.fb_dist_in1k,384,46.2433,53.7567,60.64,39.36,12.11,1.0,bicubic
dm_nfnet_f0.dm_in1k,192,46.2133,53.7867,61.4967,38.5033,71.49,0.9,bicubic
resnetrs152.tf_in1k,256,46.21,53.79,60.7633,39.2367,86.62,1.0,bicubic
resnest50d_1s4x24d.in1k,224,46.2033,53.7967,62.5133,37.4867,25.68,0.875,bicubic
mobilenetv4_hybrid_medium.e500_r224_in1k,224,46.2,53.8,61.8333,38.1667,11.07,0.95,bicubic
repvit_m1_1.dist_450e_in1k,224,46.1867,53.8133,63.3467,36.6533,8.8,0.95,bicubic
deit_small_distilled_patch16_224.fb_in1k,224,46.15,53.85,62.45,37.55,22.44,0.9,bicubic
nfnet_l0.ra2_in1k,224,46.1467,53.8533,62.7833,37.2167,35.07,0.9,bicubic
gernet_m.idstcv_in1k,224,46.14,53.86,62.7267,37.2733,21.14,0.875,bilinear
regnety_160.deit_in1k,288,46.1233,53.8767,61.8033,38.1967,83.59,1.0,bicubic
crossvit_base_240.in1k,240,46.0867,53.9133,60.22,39.78,105.03,0.875,bicubic
tf_efficientnet_b0.ns_jft_in1k,224,46.0667,53.9333,63.2833,36.7167,5.29,0.875,bicubic
naflexvit_base_patch16_par_gap.e300_s576_in1k,384,46.0667,53.9333,60.22,39.78,86.63,1.0,bicubic
poolformerv2_m36.sail_in1k,224,46.05,53.95,62.2,37.8,56.08,1.0,bicubic
poolformerv2_s36.sail_in1k,224,46.0333,53.9667,62.3067,37.6933,30.79,1.0,bicubic
vit_small_patch16_224.augreg_in21k_ft_in1k,224,46.0333,53.9667,61.8467,38.1533,22.05,0.9,bicubic
resnet51q.ra2_in1k,288,46.03,53.97,60.92,39.08,35.7,1.0,bilinear
swinv2_cr_small_ns_224.sw_in1k,224,46.0267,53.9733,60.6033,39.3967,49.7,0.9,bicubic
nest_base_jx.goog_in1k,224,45.96,54.04,60.1067,39.8933,67.72,0.875,bicubic
deit3_small_patch16_224.fb_in1k,224,45.96,54.04,58.9533,41.0467,22.06,0.9,bicubic
crossvit_18_240.in1k,240,45.9567,54.0433,60.35,39.65,43.27,0.875,bicubic
mobilenetv4_hybrid_medium.e500_r224_in1k,256,45.9367,54.0633,61.58,38.42,11.07,1.0,bicubic
vit_relpos_medium_patch16_224.sw_in1k,224,45.9367,54.0633,61.08,38.92,38.75,0.9,bicubic
regnetz_c16.ra3_in1k,320,45.9333,54.0667,62.7433,37.2567,13.46,1.0,bicubic
regnety_080.ra3_in1k,288,45.9333,54.0667,60.8367,39.1633,39.18,1.0,bicubic
twins_pcpvt_base.in1k,224,45.9,54.1,61.3733,38.6267,43.83,0.9,bicubic
resnest50d.in1k,224,45.89,54.11,62.6767,37.3233,27.48,0.875,bilinear
twins_svt_base.in1k,224,45.8867,54.1133,60.9033,39.0967,56.07,0.9,bicubic
resnext101_64x4d.c1_in1k,224,45.8867,54.1133,59.31,40.69,83.46,0.95,bicubic
regnety_032.ra_in1k,288,45.8833,54.1167,61.5367,38.4633,19.44,1.0,bicubic
convnext_nano.in12k_ft_in1k,288,45.8667,54.1333,62.61,37.39,15.59,1.0,bicubic
regnetz_c16_evos.ch_in1k,256,45.8667,54.1333,62.96,37.04,13.49,0.95,bicubic
convnext_tiny_hnf.a2h_in1k,288,45.84,54.16,60.1433,39.8567,28.59,1.0,bicubic
crossvit_18_dagger_240.in1k,240,45.8233,54.1767,59.9667,40.0333,44.27,0.875,bicubic
mobilenetv4_hybrid_medium.e200_r256_in12k_ft_in1k,320,45.8133,54.1867,61.6033,38.3967,11.07,1.0,bicubic
hiera_tiny_224.mae_in1k_ft_in1k,224,45.78,54.22,61.0167,38.9833,27.91,0.9,bicubic
levit_384.fb_dist_in1k,224,45.7767,54.2233,61.7133,38.2867,39.13,0.9,bicubic
levit_conv_384.fb_dist_in1k,224,45.7767,54.2233,61.7167,38.2833,39.13,0.9,bicubic
gc_efficientnetv2_rw_t.agc_in1k,288,45.73,54.27,60.3,39.7,13.68,1.0,bicubic
vit_relpos_medium_patch16_rpn_224.sw_in1k,224,45.72,54.28,60.94,39.06,38.73,0.9,bicubic
xcit_tiny_24_p16_384.fb_dist_in1k,384,45.7,54.3,60.5267,39.4733,12.12,1.0,bicubic
hgnetv2_b1.ssld_stage2_ft_in1k,288,45.69,54.31,62.7067,37.2933,6.34,1.0,bicubic
convmixer_1536_20.in1k,224,45.6833,54.3167,61.69,38.31,51.63,0.96,bicubic
vit_srelpos_medium_patch16_224.sw_in1k,224,45.68,54.32,61.06,38.94,38.74,0.9,bicubic
dm_nfnet_f0.dm_in1k,256,45.68,54.32,61.3333,38.6667,71.49,0.9,bicubic
regnetx_320.tv2_in1k,224,45.64,54.36,60.22,39.78,107.81,0.965,bicubic
crossvit_15_dagger_240.in1k,240,45.6133,54.3867,60.06,39.94,28.21,0.875,bicubic
flexivit_small.1200ep_in1k,240,45.6067,54.3933,59.9167,40.0833,22.06,0.95,bicubic
efficientnetv2_rw_t.ra2_in1k,288,45.6,54.4,60.1733,39.8267,13.65,1.0,bicubic
xcit_small_12_p16_224.fb_in1k,224,45.5967,54.4033,59.4533,40.5467,26.25,1.0,bicubic
xcit_medium_24_p16_224.fb_in1k,224,45.59,54.41,59.0,41.0,84.4,1.0,bicubic
xcit_small_24_p16_224.fb_in1k,224,45.5767,54.4233,58.9667,41.0333,47.67,1.0,bicubic
seresnext101_32x4d.gluon_in1k,224,45.5467,54.4533,61.1067,38.8933,48.96,0.875,bicubic
repvit_m1_1.dist_300e_in1k,224,45.54,54.46,62.7467,37.2533,8.8,0.95,bicubic
mambaout_tiny.in1k,288,45.53,54.47,60.6967,39.3033,26.55,1.0,bicubic
wide_resnet101_2.tv2_in1k,176,45.53,54.47,59.58,40.42,126.89,0.875,bilinear
tf_efficientnet_b7.aa_in1k,600,45.46,54.54,61.7633,38.2367,66.35,0.949,bicubic
resnet152d.gluon_in1k,224,45.4433,54.5567,60.0667,39.9333,60.21,0.875,bicubic
flexivit_small.600ep_in1k,240,45.4333,54.5667,59.6267,40.3733,22.06,0.95,bicubic
cs3se_edgenet_x.c2ns_in1k,320,45.43,54.57,60.43,39.57,50.72,1.0,bicubic
pvt_v2_b2.in1k,224,45.4033,54.5967,60.6867,39.3133,25.36,0.9,bicubic
tf_efficientnetv2_s.in1k,300,45.39,54.61,60.2433,39.7567,21.46,1.0,bicubic
regnety_320.seer_ft_in1k,384,45.3867,54.6133,62.23,37.77,145.05,1.0,bicubic
resnext101_64x4d.c1_in1k,288,45.3833,54.6167,59.0467,40.9533,83.46,1.0,bicubic
mobilenetv4_conv_blur_medium.e500_r224_in1k,256,45.38,54.62,61.71,38.29,9.72,1.0,bicubic
nfnet_l0.ra2_in1k,288,45.38,54.62,62.0867,37.9133,35.07,1.0,bicubic
swiftformer_l1.dist_in1k,224,45.3767,54.6233,61.5033,38.4967,12.06,0.95,bicubic
convnextv2_nano.fcmae_ft_in1k,224,45.3767,54.6233,61.18,38.82,15.62,0.875,bicubic
resnext50_32x4d.fb_ssl_yfcc100m_ft_in1k,224,45.37,54.63,61.9967,38.0033,25.03,0.875,bilinear
resnetv2_50x1_bit.goog_distilled_in1k,224,45.3567,54.6433,62.27,37.73,25.55,0.875,bicubic
nest_small_jx.goog_in1k,224,45.3033,54.6967,58.9933,41.0067,38.35,0.875,bicubic
resnet51q.ra2_in1k,256,45.3033,54.6967,60.5733,39.4267,35.7,0.875,bilinear
resnet101.tv2_in1k,224,45.3,54.7,60.0433,39.9567,44.55,0.965,bilinear
cs3edgenet_x.c2_in1k,288,45.28,54.72,60.2433,39.7567,47.82,1.0,bicubic
resnet101.a1h_in1k,224,45.2633,54.7367,59.8067,40.1933,44.55,0.95,bicubic
resnet61q.ra2_in1k,288,45.2567,54.7433,59.34,40.66,36.85,1.0,bicubic
convit_small.fb_in1k,224,45.25,54.75,60.48,39.52,27.78,0.875,bicubic
mobilenetv4_conv_medium.e500_r256_in1k,256,45.2333,54.7667,61.8633,38.1367,9.72,0.95,bicubic
efficientvit_b2.r224_in1k,224,45.23,54.77,59.1867,40.8133,24.33,0.95,bicubic
nasnetalarge.tf_in1k,331,45.1933,54.8067,57.9633,42.0367,88.75,0.911,bicubic
tresnet_xl.miil_in1k_448,448,45.1767,54.8233,61.4367,38.5633,78.44,0.875,bilinear
focalnet_tiny_lrf.ms_in1k,224,45.1633,54.8367,61.2533,38.7467,28.65,0.9,bicubic
mobilenetv4_conv_blur_medium.e500_r224_in1k,224,45.15,54.85,61.6733,38.3267,9.72,0.95,bicubic
rexnet_200.nav_in1k,224,45.1433,54.8567,62.3333,37.6667,16.37,0.875,bicubic
