model,img_size,top1,top1_err,top5,top5_err,param_count,crop_pct,interpolation
mvitv2_small.fb_in1k,224,88.2892,11.7108,97.7069,2.2931,34.87,0.9,bicubic
xcit_small_12_p16_224.fb_dist_in1k,224,88.2828,11.7172,97.8543,2.1457,26.25,1.0,bicubic
ese_vovnet57b.ra4_e3600_r256_in1k,320,88.2828,11.7172,97.9119,2.0881,38.61,1.0,bicubic
efficientformer_l7.snap_dist_in1k,224,88.2785,11.7215,97.8863,2.1137,82.23,0.95,bicubic
hgnetv2_b3.ssld_stage2_ft_in1k,224,88.2764,11.7236,97.9226,2.0774,16.29,0.965,bicubic
regnetz_040_h.ra3_in1k,256,88.2742,11.7258,97.9098,2.0902,28.94,1.0,bicubic
regnetz_d8_evos.ch_in1k,256,88.2742,11.7258,97.9589,2.0411,23.46,0.95,bicubic
mambaout_base.in1k,224,88.27,11.73,97.6642,2.3358,84.81,1.0,bicubic
resnetrs270.tf_in1k,256,88.2678,11.7322,97.8607,2.1393,129.86,1.0,bicubic
inception_next_small.sail_in1k,224,88.2678,11.7322,97.7987,2.2013,49.37,0.875,bicubic
mambaout_small.in1k,224,88.2657,11.7343,97.7304,2.2696,48.49,1.0,bicubic
rdnet_small.nv_in1k,224,88.2636,11.7364,97.9055,2.0945,50.44,0.9,bicubic
regnetz_040.ra3_in1k,256,88.2636,11.7364,97.8777,2.1223,27.12,1.0,bicubic
deit3_base_patch16_224.fb_in1k,224,88.2614,11.7386,97.8052,2.1948,86.59,0.9,bicubic
gcvit_small.in1k,224,88.255,11.745,97.8073,2.1927,51.09,0.875,bicubic
vit_betwixt_patch16_rope_reg4_gap_256.sbb_in1k,256,88.255,11.745,97.6642,2.3358,60.23,0.95,bicubic
resnetrs152.tf_in1k,320,88.255,11.745,97.7326,2.2674,86.62,1.0,bicubic
regnetz_d32.ra3_in1k,256,88.2529,11.7471,97.8799,2.1201,27.58,0.95,bicubic
convnext_nano.r384_in12k_ft_in1k,384,88.2379,11.7621,97.9888,2.0112,15.59,1.0,bicubic
regnetv_040.ra3_in1k,288,88.2273,11.7727,97.9696,2.0304,20.64,1.0,bicubic
resnetaa101d.sw_in12k_ft_in1k,224,88.2166,11.7834,97.9333,2.0667,44.57,0.95,bicubic
deit_base_distilled_patch16_224.fb_in1k,224,88.2123,11.7877,97.9119,2.0881,87.34,0.9,bicubic
xcit_tiny_24_p16_384.fb_dist_in1k,384,88.1952,11.8048,97.9397,2.0603,12.12,1.0,bicubic
swinv2_small_window8_256.ms_in1k,256,88.1888,11.8112,97.7774,2.2226,49.73,0.9,bicubic
vit_medium_patch16_rope_reg1_gap_256.sbb_in1k,256,88.1867,11.8133,97.8713,2.1287,38.74,0.95,bicubic
xception65p.ra3_in1k,299,88.1867,11.8133,97.7945,2.2055,39.82,0.94,bicubic
hiera_small_224.mae_in1k_ft_in1k,224,88.1824,11.8176,97.6536,2.3464,35.01,0.9,bicubic
mobilenetv4_conv_medium.e250_r384_in12k_ft_in1k,384,88.176,11.824,97.9717,2.0283,9.72,0.95,bicubic
resnext101_32x8d.fb_wsl_ig1b_ft_in1k,224,88.1696,11.8304,97.8649,2.1351,88.79,0.875,bilinear
regnety_160.deit_in1k,224,88.1675,11.8325,97.818,2.182,83.59,0.95,bicubic
caformer_s18.sail_in1k,224,88.1675,11.8325,97.7411,2.2589,26.34,1.0,bicubic
xcit_large_24_p8_224.fb_in1k,224,88.1632,11.8368,97.3867,2.6133,188.93,1.0,bicubic
tiny_vit_21m_224.in1k,224,88.1632,11.8368,97.8415,2.1585,21.2,0.95,bicubic
cait_xxs36_384.fb_dist_in1k,384,88.1611,11.8389,97.8991,2.1009,17.37,1.0,bicubic
vit_medium_patch16_reg4_gap_256.sbb_in1k,256,88.1568,11.8432,97.8799,2.1201,38.88,0.95,bicubic
tf_efficientnetv2_s.in21k_ft_in1k,300,88.1525,11.8475,97.9354,2.0646,21.46,1.0,bicubic
mobilenetv4_conv_aa_large.e600_r384_in1k,384,88.1525,11.8475,97.7262,2.2738,32.59,0.95,bicubic
coat_lite_medium.in1k,224,88.1504,11.8496,97.8842,2.1158,44.57,0.9,bicubic
hgnetv2_b2.ssld_stage2_ft_in1k,288,88.1483,11.8517,97.9845,2.0155,11.22,1.0,bicubic
resnetv2_152x2_bit.goog_teacher_in21k_ft_in1k_384,384,88.144,11.856,98.0464,1.9536,236.34,1.0,bicubic
pvt_v2_b3.in1k,224,88.1354,11.8646,97.771,2.229,45.24,0.9,bicubic
hgnetv2_b3.ssld_stage1_in22k_in1k,224,88.1312,11.8688,97.9717,2.0283,16.29,0.965,bicubic
swiftformer_l3.dist_in1k,224,88.129,11.871,97.8116,2.1884,28.49,0.95,bicubic
dm_nfnet_f0.dm_in1k,256,88.1226,11.8774,97.9034,2.0966,71.49,0.9,bicubic
tiny_vit_11m_224.dist_in22k_ft_in1k,224,88.1184,11.8816,97.8009,2.1991,11.0,0.95,bicubic
pvt_v2_b5.in1k,224,88.1141,11.8859,97.6963,2.3037,81.96,0.9,bicubic
vit_betwixt_patch16_reg4_gap_256.sbb_in1k,256,88.112,11.888,97.6771,2.3229,60.4,0.95,bicubic
resnext101_32x4d.fb_swsl_ig1b_ft_in1k,224,88.1077,11.8923,97.9631,2.0369,44.18,0.875,bilinear
pit_b_distilled_224.in1k,224,88.1056,11.8944,97.645,2.355,74.79,0.9,bicubic
xcit_tiny_12_p8_384.fb_dist_in1k,384,88.1034,11.8966,97.9247,2.0753,6.71,1.0,bicubic
fastvit_sa36.apple_in1k,256,88.1013,11.8987,97.7945,2.2055,31.53,0.9,bicubic
rexnetr_200.sw_in12k_ft_in1k,288,88.1013,11.8987,98.0208,1.9792,16.52,1.0,bicubic
fasternet_m.in1k,224,88.0885,11.9115,97.8842,2.1158,53.52,1.0,bicubic
hrnet_w18_ssld.paddle_in1k,288,88.0778,11.9222,97.8286,2.1714,21.3,1.0,bilinear
dm_nfnet_f1.dm_in1k,224,88.0671,11.9329,97.8436,2.1564,132.63,0.91,bicubic
xception65.ra3_in1k,299,88.065,11.935,97.7518,2.2482,39.92,0.94,bicubic
regnety_160.swag_lc_in1k,224,88.0629,11.9371,98.0379,1.9621,83.59,0.965,bicubic
seresnextaa101d_32x8d.ah_in1k,224,88.0586,11.9414,97.724,2.276,93.59,0.95,bicubic
resnet152.a1h_in1k,288,88.0565,11.9435,97.7091,2.2909,60.19,1.0,bicubic
mobilenetv4_conv_large.e600_r384_in1k,384,88.0565,11.9435,97.7069,2.2931,32.59,0.95,bicubic
xcit_tiny_24_p8_224.fb_dist_in1k,224,88.0543,11.9457,97.85,2.15,12.11,1.0,bicubic
efficientvit_b3.r224_in1k,224,88.0543,11.9457,97.5746,2.4254,48.65,0.95,bicubic
convnext_small.fb_in1k,224,88.0522,11.9478,97.7838,2.2162,50.22,0.875,bicubic
convnextv2_tiny.fcmae_ft_in1k,288,88.0522,11.9478,97.8543,2.1457,28.64,1.0,bicubic
swin_s3_base_224.ms_in1k,224,88.0522,11.9478,97.6493,2.3507,71.13,0.9,bicubic
mobilenetv4_hybrid_medium.ix_e550_r384_in1k,384,88.0394,11.9606,97.7945,2.2055,11.07,0.95,bicubic
focalnet_base_srf.ms_in1k,224,88.033,11.967,97.6386,2.3614,88.15,0.9,bicubic
regnety_080.ra3_in1k,224,88.0308,11.9692,97.7069,2.2931,39.18,0.95,bicubic
vit_base_patch16_rope_reg1_gap_256.sbb_in1k,256,88.0266,11.9734,97.6194,2.3806,86.43,0.95,bicubic
maxvit_tiny_tf_224.in1k,224,88.0244,11.9756,97.8244,2.1756,30.92,0.95,bicubic
vit_medium_patch16_reg1_gap_256.sbb_in1k,256,88.0223,11.9777,97.7304,2.2696,38.88,0.95,bicubic
convnext_tiny.fb_in22k_ft_in1k,224,88.018,11.982,97.9204,2.0796,28.59,0.875,bicubic
eca_nfnet_l1.ra2_in1k,256,88.0159,11.9841,97.9183,2.0817,41.41,0.9,bicubic
focalnet_base_lrf.ms_in1k,224,88.0116,11.9884,97.6215,2.3785,88.75,0.9,bicubic
gcvit_tiny.in1k,224,88.0031,11.9969,97.7283,2.2717,28.22,0.875,bicubic
mobilenetv4_conv_large.e500_r256_in1k,320,88.0009,11.9991,97.6749,2.3251,32.59,1.0,bicubic
cs3sedarknet_x.c2ns_in1k,288,87.9924,12.0076,97.7923,2.2077,35.4,1.0,bicubic
resnet152d.ra2_in1k,256,87.986,12.014,97.7283,2.2717,60.21,0.95,bicubic
xcit_small_24_p8_224.fb_in1k,224,87.9839,12.0161,97.5703,2.4297,47.63,1.0,bicubic
tf_efficientnet_b5.in1k,456,87.9775,12.0225,97.9311,2.0689,30.39,0.934,bicubic
efficientformer_l3.snap_dist_in1k,224,87.9753,12.0247,97.7133,2.2867,31.41,0.95,bicubic
regnetz_c16.ra3_in1k,320,87.9753,12.0247,97.7795,2.2205,13.46,1.0,bicubic
nfnet_l0.ra2_in1k,288,87.9732,12.0268,97.8607,2.1393,35.07,1.0,bicubic
tf_efficientnet_b4.aa_in1k,380,87.9689,12.0311,97.7368,2.2632,19.34,0.922,bicubic
eca_nfnet_l0.ra2_in1k,288,87.9668,12.0332,97.8756,2.1244,24.14,1.0,bicubic
mobilevitv2_200.cvnets_in22k_ft_in1k_384,384,87.9604,12.0396,97.8009,2.1991,18.45,1.0,bicubic
resnet200d.ra2_in1k,256,87.9604,12.0396,97.8201,2.1799,64.69,0.95,bicubic
coatnet_1_rw_224.sw_in1k,224,87.9497,12.0503,97.4614,2.5386,41.72,0.95,bicubic
regnety_032.ra_in1k,288,87.9476,12.0524,97.8884,2.1116,19.44,1.0,bicubic
resnet101d.ra2_in1k,320,87.9433,12.0567,97.9034,2.0966,44.57,1.0,bicubic
focalnet_small_lrf.ms_in1k,224,87.9433,12.0567,97.6984,2.3016,50.34,0.9,bicubic
swinv2_cr_small_ns_224.sw_in1k,224,87.9305,12.0695,97.6642,2.3358,49.7,0.9,bicubic
twins_svt_large.in1k,224,87.9283,12.0717,97.5724,2.4276,99.27,0.9,bicubic
hgnet_tiny.ssld_in1k,224,87.9219,12.0781,97.8649,2.1351,14.74,0.965,bicubic
repvit_m1_5.dist_450e_in1k,224,87.9155,12.0845,97.7069,2.2931,14.64,0.95,bicubic
regnetv_064.ra3_in1k,224,87.9113,12.0887,97.7539,2.2461,30.58,0.95,bicubic
vit_betwixt_patch16_reg1_gap_256.sbb_in1k,256,87.9113,12.0887,97.5938,2.4062,60.4,0.95,bicubic
resnetv2_101.a1h_in1k,288,87.9113,12.0887,97.66,2.34,44.54,1.0,bicubic
flexivit_small.1200ep_in1k,240,87.9091,12.0909,97.613,2.387,22.06,0.95,bicubic
sequencer2d_l.in1k,224,87.907,12.093,97.7112,2.2888,54.3,0.875,bicubic
efficientvit_b2.r288_in1k,288,87.907,12.093,97.5916,2.4084,24.33,1.0,bicubic
vit_base_patch32_384.augreg_in21k_ft_in1k,384,87.9027,12.0973,98.0208,1.9792,88.3,1.0,bicubic
twins_pcpvt_large.in1k,224,87.8963,12.1037,97.8649,2.1351,60.99,0.9,bicubic
regnety_040.ra3_in1k,288,87.8963,12.1037,97.8799,2.1201,20.65,1.0,bicubic
hgnetv2_b2.ssld_stage1_in22k_in1k,288,87.8921,12.1079,97.8927,2.1073,11.22,1.0,bicubic
tf_efficientnetv2_s.in1k,300,87.8899,12.1101,97.7454,2.2546,21.46,1.0,bicubic
coatnet_rmlp_1_rw_224.sw_in1k,224,87.875,12.125,97.6301,2.3699,41.69,0.95,bicubic
maxvit_tiny_rw_224.sw_in1k,224,87.8707,12.1293,97.6493,2.3507,29.06,0.95,bicubic
swin_base_patch4_window7_224.ms_in1k,224,87.8686,12.1314,97.5575,2.4425,87.77,0.9,bicubic
ecaresnet101d.miil_in1k,288,87.8664,12.1336,97.8991,2.1009,44.57,0.95,bicubic
convnext_nano.in12k_ft_in1k,288,87.8643,12.1357,97.8948,2.1052,15.59,1.0,bicubic
deit_base_patch16_384.fb_in1k,384,87.8622,12.1378,97.5105,2.4895,86.86,1.0,bicubic
mobilevitv2_175.cvnets_in22k_ft_in1k_384,384,87.8579,12.1421,97.7219,2.2781,14.25,1.0,bicubic
swin_s3_small_224.ms_in1k,224,87.8536,12.1464,97.4422,2.5578,49.74,0.9,bicubic
efficientnetv2_rw_s.ra2_in1k,288,87.8515,12.1485,97.7411,2.2589,23.94,1.0,bicubic
vit_little_patch16_reg4_gap_256.sbb_in1k,256,87.8493,12.1507,97.7112,2.2888,22.52,0.95,bicubic
convformer_s18.sail_in1k,224,87.8408,12.1592,97.5447,2.4553,26.77,1.0,bicubic
focalnet_small_srf.ms_in1k,224,87.8323,12.1677,97.5511,2.4489,49.89,0.9,bicubic
xcit_small_12_p8_224.fb_in1k,224,87.8301,12.1699,97.5618,2.4382,26.21,1.0,bicubic
deit3_medium_patch16_224.fb_in1k,224,87.8216,12.1784,97.6429,2.3571,38.85,0.9,bicubic
seresnext101_32x8d.ah_in1k,224,87.8216,12.1784,97.5447,2.4553,93.57,0.95,bicubic
maxxvit_rmlp_nano_rw_256.sw_in1k,256,87.8152,12.1848,97.7518,2.2482,16.78,0.95,bicubic
flexivit_small.600ep_in1k,240,87.8152,12.1848,97.566,2.434,22.06,0.95,bicubic
tresnet_xl.miil_in1k_448,448,87.8066,12.1934,97.4657,2.5343,78.44,0.875,bilinear
vit_base_patch32_clip_224.laion2b_ft_in12k_in1k,224,87.8066,12.1934,97.7646,2.2354,88.22,0.9,bicubic
resnetv2_50x1_bit.goog_distilled_in1k,224,87.7981,12.2019,97.9034,2.0966,25.55,0.875,bicubic
nextvit_small.bd_in1k,224,87.7938,12.2062,97.6771,2.3229,31.76,0.95,bicubic
regnetz_c16_evos.ch_in1k,256,87.7938,12.2062,97.8222,2.1778,13.49,0.95,bicubic
repvit_m1_5.dist_300e_in1k,224,87.7853,12.2147,97.645,2.355,14.64,0.95,bicubic
tf_efficientnetv2_b3.in21k_ft_in1k,300,87.7853,12.2147,97.8927,2.1073,14.36,0.9,bicubic
naflexvit_base_patch16_par_gap.e300_s576_in1k,384,87.7661,12.2339,97.3354,2.6646,86.63,1.0,bicubic
convnext_tiny.fb_in1k,288,87.7618,12.2382,97.5874,2.4126,28.59,1.0,bicubic
efficientnet_b4.ra2_in1k,320,87.7554,12.2446,97.6301,2.3699,19.34,0.875,bicubic
regnety_064.ra3_in1k,224,87.7511,12.2489,97.6429,2.3571,30.58,0.95,bicubic
regnety_320.tv2_in1k,224,87.7426,12.2574,97.6749,2.3251,145.05,0.965,bicubic
rdnet_tiny.nv_in1k,224,87.7426,12.2574,97.7048,2.2952,23.86,0.9,bicubic
convnextv2_nano.fcmae_ft_in22k_in1k,288,87.7383,12.2617,97.8906,2.1094,15.62,1.0,bicubic
tresnet_m.miil_in21k_ft_in1k,224,87.7362,12.2638,97.5255,2.4745,31.39,0.875,bilinear
hgnet_small.paddle_in1k,288,87.7277,12.2723,97.6557,2.3443,24.36,1.0,bicubic
mobilenetv4_hybrid_medium.ix_e550_r256_in1k,320,87.7255,12.2745,97.6856,2.3144,11.07,1.0,bicubic
gc_efficientnetv2_rw_t.agc_in1k,288,87.7234,12.2766,97.8094,2.1906,13.68,1.0,bicubic
twins_pcpvt_base.in1k,224,87.7234,12.2766,97.7219,2.2781,43.83,0.9,bicubic
mvitv2_tiny.fb_in1k,224,87.7234,12.2766,97.5618,2.4382,24.17,0.9,bicubic
resnext101_64x4d.tv_in1k,224,87.717,12.283,97.5852,2.4148,83.46,0.875,bilinear
maxvit_rmlp_nano_rw_256.sw_in1k,256,87.7148,12.2852,97.5703,2.4297,15.5,0.95,bicubic
seresnext101d_32x8d.ah_in1k,224,87.7127,12.2873,97.7069,2.2931,93.59,0.95,bicubic
resnetrs152.tf_in1k,256,87.7063,12.2937,97.5276,2.4724,86.62,1.0,bicubic
mobilevitv2_150.cvnets_in22k_ft_in1k_384,384,87.6914,12.3086,97.6792,2.3208,10.59,1.0,bicubic
mambaout_tiny.in1k,224,87.6892,12.3108,97.4913,2.5087,26.55,1.0,bicubic
swin_small_patch4_window7_224.ms_in1k,224,87.6849,12.3151,97.5682,2.4318,49.61,0.9,bicubic
rexnet_300.nav_in1k,224,87.6828,12.3172,97.6087,2.3913,34.71,0.875,bicubic
resnetv2_101x1_bit.goog_in21k_ft_in1k,448,87.6785,12.3215,97.9461,2.0539,44.54,1.0,bilinear
mobilenetv4_hybrid_medium.e200_r256_in12k_ft_in1k,256,87.6615,12.3385,97.7923,2.2077,11.07,0.95,bicubic
coat_small.in1k,224,87.6615,12.3385,97.5383,2.4617,21.69,0.9,bicubic
pnasnet5large.tf_in1k,331,87.6615,12.3385,97.4892,2.5108,86.06,0.911,bicubic
efficientnetv2_rw_t.ra2_in1k,288,87.6572,12.3428,97.6792,2.3208,13.65,1.0,bicubic
cs3edgenet_x.c2_in1k,288,87.6551,12.3449,97.6472,2.3528,47.82,1.0,bicubic
resnetaa50d.sw_in12k_ft_in1k,288,87.6529,12.3471,97.8052,2.1948,25.58,1.0,bicubic
fastvit_sa24.apple_in1k,256,87.6487,12.3513,97.7027,2.2973,21.55,0.9,bicubic
efficientvit_b2.r256_in1k,256,87.6444,12.3556,97.4593,2.5407,24.33,1.0,bicubic
maxvit_nano_rw_256.sw_in1k,256,87.6422,12.3578,97.5212,2.4788,15.45,0.95,bicubic
maxxvitv2_nano_rw_256.sw_in1k,256,87.6422,12.3578,97.534,2.466,23.7,0.95,bicubic
resnet101.a1h_in1k,288,87.6358,12.3642,97.5596,2.4404,44.55,1.0,bicubic
xcit_medium_24_p8_224.fb_in1k,224,87.6358,12.3642,97.2009,2.7991,84.32,1.0,bicubic
naflexvit_base_patch16_parfac_gap.e300_s576_in1k,384,87.6358,12.3642,97.4465,2.5535,86.46,1.0,bicubic
twins_svt_base.in1k,224,87.6316,12.3684,97.5255,2.4745,56.07,0.9,bicubic
swinv2_tiny_window16_256.ms_in1k,256,87.6252,12.3748,97.5489,2.4511,28.35,0.9,bicubic
tf_efficientnet_b4.in1k,380,87.6124,12.3876,97.5916,2.4084,19.34,0.922,bicubic
resnext101_32x16d.fb_swsl_ig1b_ft_in1k,224,87.6124,12.3876,97.8265,2.1735,194.03,0.875,bilinear
flexivit_small.300ep_in1k,240,87.6102,12.3898,97.613,2.387,22.06,0.95,bicubic
convnext_nano.in12k_ft_in1k,224,87.6038,12.3962,97.7966,2.2034,15.59,0.95,bicubic
cs3se_edgenet_x.c2ns_in1k,256,87.5995,12.4005,97.645,2.355,50.72,0.95,bicubic
nest_base_jx.goog_in1k,224,87.5995,12.4005,97.5148,2.4852,67.72,0.875,bicubic
convnextv2_tiny.fcmae_ft_in1k,224,87.5995,12.4005,97.6002,2.3998,28.64,0.875,bicubic
convnextv2_nano.fcmae_ft_in1k,288,87.591,12.409,97.6941,2.3059,15.62,1.0,bicubic
regnetv_040.ra3_in1k,224,87.5889,12.4111,97.6706,2.3294,20.64,0.95,bicubic
tnt_b_patch16_224.in1k,224,87.5846,12.4154,97.4806,2.5194,65.43,0.9,bicubic
resnext50_32x4d.fb_swsl_ig1b_ft_in1k,224,87.5739,12.4261,97.6429,2.3571,25.03,0.875,bilinear
regnetz_c16.ra3_in1k,256,87.5739,12.4261,97.6215,2.3785,13.46,0.94,bicubic
sequencer2d_m.in1k,224,87.5718,12.4282,97.5831,2.4169,38.31,0.875,bicubic
tf_efficientnet_b2.ns_jft_in1k,260,87.5697,12.4303,97.6514,2.3486,9.11,0.89,bicubic
naflexvit_base_patch16_gap.e300_s576_in1k,384,87.5697,12.4303,97.3717,2.6283,86.63,1.0,bicubic
levit_384.fb_dist_in1k,224,87.5654,12.4346,97.5489,2.4511,39.13,0.9,bicubic
levit_conv_384.fb_dist_in1k,224,87.5654,12.4346,97.5489,2.4511,39.13,0.9,bicubic
vit_base_patch32_clip_224.laion2b_ft_in1k,224,87.5654,12.4346,97.5767,2.4233,88.22,0.9,bicubic
davit_tiny.msft_in1k,224,87.5611,12.4389,97.5788,2.4212,28.36,0.95,bicubic
ese_vovnet57b.ra4_e3600_r256_in1k,256,87.5547,12.4453,97.5191,2.4809,38.61,0.95,bicubic
ecaresnet50t.ra2_in1k,320,87.5504,12.4496,97.6664,2.3336,25.57,0.95,bicubic
regnetx_320.tv2_in1k,224,87.5462,12.4538,97.5682,2.4318,107.81,0.965,bicubic
inception_next_tiny.sail_in1k,224,87.527,12.473,97.5276,2.4724,28.06,0.875,bicubic
nest_small_jx.goog_in1k,224,87.5099,12.4901,97.5191,2.4809,38.35,0.875,bicubic
pvt_v2_b2_li.in1k,224,87.5099,12.4901,97.4742,2.5258,22.55,0.9,bicubic
vit_base_patch16_rpn_224.sw_in1k,224,87.5077,12.4923,97.4892,2.5108,86.54,0.9,bicubic
efficientformerv2_s2.snap_dist_in1k,224,87.5077,12.4923,97.6151,2.3849,12.71,0.95,bicubic
edgenext_small.usi_in1k,320,87.5056,12.4944,97.5874,2.4126,5.59,1.0,bicubic
resnetv2_152x2_bit.goog_teacher_in21k_ft_in1k,224,87.4907,12.5093,97.8009,2.1991,236.34,0.875,bicubic
coatnet_bn_0_rw_224.sw_in1k,224,87.4843,12.5157,97.5532,2.4468,27.44,0.95,bicubic
rexnetr_200.sw_in12k_ft_in1k,224,87.4843,12.5157,97.7646,2.2354,16.52,0.95,bicubic
efficientnet_b3.ra2_in1k,320,87.48,12.52,97.6984,2.3016,12.23,1.0,bicubic
vit_relpos_base_patch16_clsgap_224.sw_in1k,224,87.4714,12.5286,97.5276,2.4724,86.43,0.9,bicubic
regnety_080_tv.tv2_in1k,224,87.4714,12.5286,97.6343,2.3657,39.38,0.965,bicubic
vit_relpos_base_patch16_224.sw_in1k,224,87.4714,12.5286,97.5575,2.4425,86.43,0.9,bicubic
resnet152.a1h_in1k,224,87.4586,12.5414,97.3995,2.6005,60.19,0.95,bicubic
regnetx_160.tv2_in1k,224,87.4522,12.5478,97.4315,2.5685,54.28,0.965,bicubic
fbnetv3_g.ra2_in1k,288,87.448,12.552,97.5468,2.4532,16.62,0.95,bilinear
wide_resnet50_2.racm_in1k,288,87.4458,12.5542,97.5618,2.4382,68.88,0.95,bicubic
resnext101_64x4d.c1_in1k,288,87.4373,12.5627,97.4379,2.5621,83.46,1.0,bicubic
resnet61q.ra2_in1k,288,87.4351,12.5649,97.6066,2.3934,36.85,1.0,bicubic
convnextv2_nano.fcmae_ft_in22k_in1k,224,87.4245,12.5755,97.5981,2.4019,15.62,0.875,bicubic
poolformerv2_m48.sail_in1k,224,87.4245,12.5755,97.4059,2.5941,73.35,1.0,bicubic
hgnetv2_b2.ssld_stage2_ft_in1k,224,87.4202,12.5798,97.6493,2.3507,11.22,0.965,bicubic
cs3sedarknet_l.c2ns_in1k,288,87.4181,12.5819,97.566,2.434,21.91,0.95,bicubic
cait_xxs24_384.fb_dist_in1k,384,87.4138,12.5862,97.6194,2.3806,12.03,1.0,bicubic
tresnet_l.miil_in1k_448,448,87.4031,12.5969,97.487,2.513,55.99,0.875,bilinear
cs3darknet_x.c2ns_in1k,288,87.3967,12.6033,97.6002,2.3998,35.05,1.0,bicubic
resnet51q.ra2_in1k,288,87.386,12.614,97.5852,2.4148,35.7,1.0,bilinear
xcit_tiny_24_p8_224.fb_in1k,224,87.3839,12.6161,97.6386,2.3614,12.11,1.0,bicubic
nasnetalarge.tf_in1k,331,87.3711,12.6289,97.4294,2.5706,88.75,0.911,bicubic
sequencer2d_s.in1k,224,87.3711,12.6289,97.3952,2.6048,27.65,0.875,bicubic
swinv2_cr_small_224.sw_in1k,224,87.369,12.631,97.3376,2.6624,49.7,0.9,bicubic
coat_lite_small.in1k,224,87.3668,12.6332,97.3675,2.6325,19.84,0.9,bicubic
pvt_v2_b2.in1k,224,87.3647,12.6353,97.5276,2.4724,25.36,0.9,bicubic
nfnet_l0.ra2_in1k,224,87.3626,12.6374,97.5169,2.4831,35.07,0.9,bicubic
seresnext50_32x4d.racm_in1k,288,87.3604,12.6396,97.6023,2.3977,27.56,0.95,bicubic
resnetv2_50d_gn.ah_in1k,288,87.3583,12.6417,97.5361,2.4639,25.57,1.0,bicubic
resnet101d.ra2_in1k,256,87.3583,12.6417,97.6194,2.3806,44.57,0.95,bicubic
vit_relpos_medium_patch16_cls_224.sw_in1k,224,87.3583,12.6417,97.455,2.545,38.76,0.9,bicubic
fastvit_sa12.apple_dist_in1k,256,87.354,12.646,97.4913,2.5087,11.58,0.9,bicubic
hiera_tiny_224.mae_in1k_ft_in1k,224,87.3433,12.6567,97.376,2.624,27.91,0.9,bicubic
crossvit_18_dagger_240.in1k,240,87.3348,12.6652,97.4529,2.5471,44.27,0.875,bicubic
wide_resnet101_2.tv2_in1k,224,87.3284,12.6716,97.3974,2.6026,126.89,0.965,bilinear
repvit_m3.dist_in1k,224,87.3241,12.6759,97.4742,2.5258,10.68,0.95,bicubic
regnety_040.ra3_in1k,224,87.3177,12.6823,97.6066,2.3934,20.65,0.95,bicubic
resnext101_32x8d.tv2_in1k,224,87.3113,12.6887,97.5575,2.4425,88.79,0.965,bilinear
crossvit_18_240.in1k,240,87.3092,12.6908,97.4849,2.5151,43.27,0.875,bicubic
convnext_tiny.fb_in1k,224,87.3092,12.6908,97.4443,2.5557,28.59,0.875,bicubic
focalnet_tiny_srf.ms_in1k,224,87.307,12.693,97.4123,2.5877,28.43,0.9,bicubic
resnetv2_101.a1h_in1k,224,87.3006,12.6994,97.329,2.671,44.54,0.95,bicubic
ecaresnet50d.miil_in1k,288,87.2985,12.7015,97.6642,2.3358,25.58,0.95,bicubic
resnest101e.in1k,256,87.2985,12.7015,97.5575,2.4425,48.28,0.875,bilinear
swin_tiny_patch4_window7_224.ms_in22k_ft_in1k,224,87.2964,12.7036,97.8009,2.1991,28.29,0.9,bicubic
mobilenetv3_large_150d.ra4_e3600_r256_in1k,320,87.2942,12.7058,97.5639,2.4361,14.62,1.0,bilinear
ecaresnet101d.miil_in1k,224,87.2921,12.7079,97.5596,2.4404,44.57,0.875,bicubic
cs3sedarknet_x.c2ns_in1k,256,87.2857,12.7143,97.534,2.466,35.4,0.887,bicubic
tiny_vit_11m_224.in1k,224,87.2857,12.7143,97.4998,2.5002,11.0,0.95,bicubic
hrnet_w18_ssld.paddle_in1k,224,87.2836,12.7164,97.4806,2.5194,21.3,0.95,bilinear
gcvit_xtiny.in1k,224,87.2836,12.7164,97.4806,2.5194,19.98,0.875,bicubic
eca_nfnet_l0.ra2_in1k,224,87.2814,12.7186,97.5511,2.4489,24.14,0.9,bicubic
coatnet_rmlp_nano_rw_224.sw_in1k,224,87.2772,12.7228,97.4465,2.5535,15.15,0.9,bicubic
coatnext_nano_rw_224.sw_in1k,224,87.2729,12.7271,97.5212,2.4788,14.7,0.9,bicubic
mobilenetv4_conv_medium.e500_r256_in1k,320,87.2686,12.7314,97.5233,2.4767,9.72,1.0,bicubic
vit_relpos_medium_patch16_rpn_224.sw_in1k,224,87.2579,12.7421,97.4486,2.5514,38.73,0.9,bicubic
ecaresnet101d_pruned.miil_in1k,288,87.2579,12.7421,97.7133,2.2867,24.88,0.95,bicubic
regnety_160.tv2_in1k,224,87.243,12.757,97.4721,2.5279,83.59,0.965,bicubic
regnety_032.ra_in1k,224,87.243,12.757,97.5489,2.4511,19.44,0.95,bicubic
tresnet_xl.miil_in1k,224,87.2366,12.7634,97.3952,2.6048,78.44,0.875,bilinear
resnetrs101.tf_in1k,288,87.2323,12.7677,97.4571,2.5429,63.62,0.94,bicubic
poolformer_m48.sail_in1k,224,87.2323,12.7677,97.3077,2.6923,73.47,0.95,bicubic
mixer_b16_224.miil_in21k_ft_in1k,224,87.2302,12.7698,97.4166,2.5834,59.88,0.875,bilinear
