model,img_size,top1,top1_err,top5,top5_err,param_count,crop_pct,interpolation
pvt_v2_b3.in1k,224,37.1279,62.8721,57.313,42.687,45.24,0.9,bicubic
tiny_vit_21m_224.in1k,224,37.12,62.88,57.4348,42.5652,21.2,0.95,bicubic
mobilenetv4_hybrid_large.ix_e600_r384_in1k,448,37.1161,62.8839,57.6667,42.3333,37.76,1.0,bicubic
efficientformer_l7.snap_dist_in1k,224,37.1141,62.8859,56.9082,43.0918,82.23,0.95,bicubic
volo_d1_384.sail_in1k,384,37.1102,62.8898,57.1322,42.8678,26.78,1.0,bicubic
fastvit_sa36.apple_dist_in1k,256,37.1043,62.8957,57.1204,42.8796,31.53,0.9,bicubic
vit_base_patch32_224.augreg_in21k_ft_in1k,224,37.0984,62.9016,59.282,40.718,88.22,0.9,bicubic
resnetaa101d.sw_in12k_ft_in1k,288,37.0905,62.9095,57.8868,42.1132,44.57,1.0,bicubic
tf_efficientnet_b3.ap_in1k,300,37.0846,62.9154,57.2599,42.7401,12.23,0.904,bicubic
efficientnetv2_rw_s.ra2_in1k,384,37.0748,62.9252,56.8237,43.1763,23.94,1.0,bicubic
maxvit_tiny_tf_224.in1k,224,37.0669,62.9331,56.9278,43.0722,30.92,0.95,bicubic
convnext_small.fb_in1k,224,37.063,62.937,57.1283,42.8717,50.22,0.875,bicubic
swinv2_base_window16_256.ms_in1k,256,37.0001,62.9999,56.1379,43.8621,87.92,0.9,bicubic
regnetz_040_h.ra3_in1k,320,36.9903,63.0097,57.2599,42.7401,28.94,1.0,bicubic
xcit_small_12_p16_224.fb_dist_in1k,224,36.949,63.051,56.7333,43.2667,26.25,1.0,bicubic
rexnetr_200.sw_in12k_ft_in1k,224,36.9353,63.0647,58.8064,41.1936,16.52,0.95,bicubic
fasternet_m.in1k,224,36.9058,63.0942,56.7411,43.2589,53.52,1.0,bicubic
volo_d1_224.sail_in1k,224,36.9058,63.0942,56.6606,43.3394,26.63,0.96,bicubic
inception_next_small.sail_in1k,224,36.8842,63.1158,56.7647,43.2353,49.37,0.875,bicubic
seresnext101_32x8d.ah_in1k,224,36.7977,63.2023,55.7075,44.2925,93.57,0.95,bicubic
seresnet152d.ra2_in1k,320,36.7958,63.2042,56.7136,43.2864,66.84,1.0,bicubic
efficientformerv2_l.snap_dist_in1k,224,36.784,63.216,56.639,43.361,26.32,0.95,bicubic
eca_nfnet_l1.ra2_in1k,256,36.7152,63.2848,57.1224,42.8776,41.41,0.9,bicubic
seresnext101d_32x8d.ah_in1k,288,36.6975,63.3025,56.4228,43.5772,93.59,1.0,bicubic
maxxvit_rmlp_small_rw_256.sw_in1k,256,36.6916,63.3084,56.0121,43.9879,66.01,0.95,bicubic
regnetz_d8.ra3_in1k,256,36.6857,63.3143,58.0322,41.9678,23.37,0.94,bicubic
resnetrs200.tf_in1k,256,36.6563,63.3437,56.6724,43.3276,93.21,1.0,bicubic
volo_d2_224.sail_in1k,224,36.6189,63.3811,56.4798,43.5202,58.68,0.96,bicubic
caformer_s18.sail_in1k,224,36.617,63.383,55.8451,44.1549,26.34,1.0,bicubic
fastvit_ma36.apple_in1k,256,36.5718,63.4282,56.5211,43.4789,44.07,0.95,bicubic
xception65p.ra3_in1k,299,36.5678,63.4322,56.4346,43.5654,39.82,0.94,bicubic
mobilenetv4_hybrid_large.e600_r384_in1k,448,36.558,63.442,56.7195,43.2805,37.76,1.0,bicubic
seresnextaa101d_32x8d.ah_in1k,288,36.5482,63.4518,56.3737,43.6263,93.59,1.0,bicubic
fastvit_sa36.apple_in1k,256,36.5403,63.4597,55.9944,44.0056,31.53,0.9,bicubic
nextvit_base.bd_in1k,224,36.5383,63.4617,56.4837,43.5163,44.82,0.95,bicubic
ese_vovnet57b.ra4_e3600_r256_in1k,256,36.5207,63.4793,56.409,43.591,38.61,0.95,bicubic
focalnet_base_srf.ms_in1k,224,36.4656,63.5344,56.1988,43.8012,88.15,0.9,bicubic
resnetv2_101x3_bit.goog_in21k_ft_in1k,448,36.444,63.556,59.0344,40.9656,387.93,1.0,bilinear
regnetz_d32.ra3_in1k,320,36.4283,63.5717,57.3719,42.6281,27.58,0.95,bicubic
volo_d2_384.sail_in1k,384,36.4263,63.5737,56.2951,43.7049,58.87,1.0,bicubic
deit_base_distilled_patch16_224.fb_in1k,224,36.4165,63.5835,56.6704,43.3296,87.34,0.9,bicubic
efficientnet_b3.ra2_in1k,320,36.4145,63.5855,56.8315,43.1685,12.23,1.0,bicubic
cait_xs24_384.fb_dist_in1k,384,36.4087,63.5913,56.92,43.08,26.67,1.0,bicubic
gcvit_base.in1k,224,36.3792,63.6208,55.9001,44.0999,90.32,0.875,bicubic
vit_little_patch16_reg4_gap_256.sbb_in1k,256,36.3752,63.6248,56.7274,43.2726,22.52,0.95,bicubic
dm_nfnet_f1.dm_in1k,320,36.3576,63.6424,55.7173,44.2827,132.63,0.91,bicubic
resnetrs270.tf_in1k,352,36.3556,63.6444,56.5604,43.4396,129.86,1.0,bicubic
vit_medium_patch16_reg1_gap_256.sbb_in1k,256,36.3183,63.6817,56.2833,43.7167,38.88,0.95,bicubic
tresnet_m.miil_in21k_ft_in1k,224,36.2691,63.7309,55.7901,44.2099,31.39,0.875,bilinear
convnext_small.fb_in1k,288,36.2514,63.7486,55.9335,44.0665,50.22,1.0,bicubic
mixer_b16_224.miil_in21k_ft_in1k,224,36.2514,63.7486,55.9649,44.0351,59.88,0.875,bilinear
convformer_s18.sail_in1k_384,384,36.2239,63.7761,56.0514,43.9486,26.77,1.0,bicubic
mambaout_small.in1k,288,36.1925,63.8075,55.849,44.151,48.49,1.0,bicubic
regnety_160.deit_in1k,224,36.1807,63.8193,56.4169,43.5831,83.59,0.95,bicubic
deit3_small_patch16_384.fb_in1k,384,36.163,63.837,55.5935,44.4065,22.21,1.0,bicubic
mobilenetv4_conv_large.e600_r384_in1k,384,36.1296,63.8704,56.2322,43.7678,32.59,0.95,bicubic
mvitv2_tiny.fb_in1k,224,36.1198,63.8802,55.1337,44.8663,24.17,0.9,bicubic
focalnet_base_lrf.ms_in1k,224,36.1139,63.8861,55.5975,44.4025,88.75,0.9,bicubic
tf_efficientnet_b2.ns_jft_in1k,260,36.11,63.89,57.4957,42.5043,9.11,0.89,bicubic
convnextv2_tiny.fcmae_ft_in1k,224,36.0766,63.9234,55.5641,44.4359,28.64,0.875,bicubic
resnet152.a1h_in1k,224,36.0667,63.9333,55.5542,44.4458,60.19,0.95,bicubic
regnetz_040.ra3_in1k,320,36.0589,63.9411,55.7488,44.2512,27.12,1.0,bicubic
regnety_320.seer_ft_in1k,384,36.0432,63.9568,58.4665,41.5335,145.05,1.0,bicubic
ecaresnet101d.miil_in1k,224,36.0274,63.9726,56.1949,43.8051,44.57,0.875,bicubic
mobilenetv4_conv_large.e600_r384_in1k,448,35.9547,64.0453,56.0141,43.9859,32.59,1.0,bicubic
mobilenetv4_conv_aa_large.e600_r384_in1k,384,35.9449,64.0551,55.4422,44.5578,32.59,0.95,bicubic
mambaout_base.in1k,288,35.9429,64.0571,54.8291,45.1709,84.81,1.0,bicubic
resnest200e.in1k,320,35.939,64.061,55.8647,44.1353,70.2,0.909,bicubic
nextvit_base.bd_in1k_384,384,35.9272,64.0728,56.2263,43.7737,44.82,1.0,bicubic
resnetrs152.tf_in1k,256,35.8761,64.1239,55.4324,44.5676,86.62,1.0,bicubic
dm_nfnet_f0.dm_in1k,192,35.8643,64.1357,56.5368,43.4632,71.49,0.9,bicubic
resnet18.fb_swsl_ig1b_ft_in1k,224,35.8624,64.1376,58.4606,41.5394,11.69,0.875,bilinear
eca_nfnet_l1.ra2_in1k,320,35.8486,64.1514,55.9394,44.0606,41.41,1.0,bicubic
sequencer2d_l.in1k,224,35.8231,64.1769,55.7468,44.2532,54.3,0.875,bicubic
gcvit_small.in1k,224,35.7798,64.2202,54.9077,45.0923,51.09,0.875,bicubic
vit_base_patch16_224.orig_in21k_ft_in1k,224,35.7759,64.2241,57.3994,42.6006,86.57,0.9,bicubic
vit_relpos_medium_patch16_cls_224.sw_in1k,224,35.7268,64.2732,54.9392,45.0608,38.76,0.9,bicubic
ese_vovnet57b.ra4_e3600_r256_in1k,320,35.7228,64.2772,55.3577,44.6423,38.61,1.0,bicubic
resnet101d.ra2_in1k,256,35.7209,64.2791,55.399,44.601,44.57,0.95,bicubic
xcit_small_12_p8_224.fb_in1k,224,35.5873,64.4127,55.6191,44.3809,26.21,1.0,bicubic
efficientnet_b3.ra2_in1k,288,35.5362,64.4638,55.9197,44.0803,12.23,0.875,bicubic
flexivit_base.1200ep_in1k,240,35.5185,64.4815,53.8427,46.1573,86.59,0.95,bicubic
coat_small.in1k,224,35.5165,64.4835,55.177,44.823,21.69,0.9,bicubic
vit_small_patch16_384.augreg_in21k_ft_in1k,384,35.5165,64.4835,57.5527,42.4473,22.2,1.0,bicubic
xcit_small_24_p8_224.fb_in1k,224,35.5146,64.4854,54.778,45.222,47.63,1.0,bicubic
xcit_large_24_p16_224.fb_in1k,224,35.4988,64.5012,54.7584,45.2416,189.1,1.0,bicubic
convnextv2_nano.fcmae_ft_in22k_in1k,224,35.4969,64.5031,56.3776,43.6224,15.62,0.875,bicubic
tf_efficientnet_b5.aa_in1k,456,35.4753,64.5247,56.1988,43.8012,30.39,0.934,bicubic
swinv2_base_window8_256.ms_in1k,256,35.4635,64.5365,54.6346,45.3654,87.92,0.9,bicubic
regnetz_d8_evos.ch_in1k,320,35.4615,64.5385,55.7645,44.2355,23.46,1.0,bicubic
xcit_medium_24_p8_224.fb_in1k,224,35.4418,64.5582,54.837,45.163,84.32,1.0,bicubic
gc_efficientnetv2_rw_t.agc_in1k,224,35.4359,64.5641,55.2123,44.7877,13.68,1.0,bicubic
swinv2_small_window16_256.ms_in1k,256,35.4222,64.5778,54.6425,45.3575,49.73,0.9,bicubic
dm_nfnet_f0.dm_in1k,256,35.4065,64.5935,55.5248,44.4752,71.49,0.9,bicubic
efficientnetv2_rw_t.ra2_in1k,224,35.3927,64.6073,54.9824,45.0176,13.65,1.0,bicubic
resnest101e.in1k,256,35.3829,64.6171,55.7861,44.2139,48.28,0.875,bilinear
resnet152.a1h_in1k,288,35.3632,64.6368,54.6503,45.3497,60.19,1.0,bicubic
convit_base.fb_in1k,224,35.318,64.682,54.9392,45.0608,86.54,0.875,bicubic
convnext_tiny_hnf.a2h_in1k,224,35.3023,64.6977,53.8604,46.1396,28.59,0.95,bicubic
efficientformer_l3.snap_dist_in1k,224,35.2984,64.7016,54.4931,45.5069,31.41,0.95,bicubic
regnety_080.ra3_in1k,224,35.2787,64.7213,55.4246,44.5754,39.18,0.95,bicubic
focalnet_small_lrf.ms_in1k,224,35.2787,64.7213,54.9215,45.0785,50.34,0.9,bicubic
convformer_s18.sail_in1k,224,35.2591,64.7409,54.611,45.389,26.77,1.0,bicubic
xcit_tiny_24_p8_224.fb_dist_in1k,224,35.2434,64.7566,55.2693,44.7307,12.11,1.0,bicubic
edgenext_base.usi_in1k,320,35.2414,64.7586,55.1357,44.8643,18.51,1.0,bicubic
nfnet_l0.ra2_in1k,224,35.2198,64.7802,55.961,44.039,35.07,0.9,bicubic
fastvit_sa24.apple_dist_in1k,256,35.2159,64.7841,54.6503,45.3497,21.55,0.9,bicubic
flexivit_base.600ep_in1k,240,35.151,64.849,53.6717,46.3283,86.59,0.95,bicubic
swiftformer_l3.dist_in1k,224,35.1176,64.8824,54.5304,45.4696,28.49,0.95,bicubic
regnetz_c16.ra3_in1k,256,35.1137,64.8863,56.3029,43.6971,13.46,0.94,bicubic
twins_svt_large.in1k,224,35.1058,64.8942,54.7093,45.2907,99.27,0.9,bicubic
repvgg_b3g4.rvgg_in1k,224,35.0783,64.9217,54.7564,45.2436,83.83,0.875,bilinear
convnextv2_tiny.fcmae_ft_in1k,288,35.0547,64.9453,54.2062,45.7938,28.64,1.0,bicubic
repvgg_b3.rvgg_in1k,224,35.0272,64.9728,54.5226,45.4774,123.09,0.875,bilinear
regnety_032.ra_in1k,224,35.0213,64.9787,54.9608,45.0392,19.44,0.95,bicubic
regnetz_d8.ra3_in1k,320,35.0194,64.9806,55.9649,44.0351,23.37,1.0,bicubic
repvit_m1_5.dist_450e_in1k,224,35.0017,64.9983,54.2966,45.7034,14.64,0.95,bicubic
rexnetr_200.sw_in12k_ft_in1k,288,34.9368,65.0632,55.908,44.092,16.52,1.0,bicubic
repvgg_d2se.rvgg_in1k,320,34.925,65.075,53.5243,46.4757,133.33,1.0,bilinear
xcit_tiny_24_p8_384.fb_dist_in1k,384,34.9034,65.0966,55.1101,44.8899,12.11,1.0,bicubic
flexivit_base.300ep_in1k,240,34.8759,65.1241,53.2021,46.7979,86.59,0.95,bicubic
resnet101d.ra2_in1k,320,34.8739,65.1261,54.1807,45.8193,44.57,1.0,bicubic
repvit_m1_5.dist_300e_in1k,224,34.872,65.128,54.385,45.615,14.64,0.95,bicubic
coatnet_1_rw_224.sw_in1k,224,34.8563,65.1437,53.4379,46.5621,41.72,0.95,bicubic
coatnet_rmlp_1_rw_224.sw_in1k,224,34.8091,65.1909,53.9625,46.0375,41.69,0.95,bicubic
swin_s3_base_224.ms_in1k,224,34.8052,65.1948,53.7307,46.2693,71.13,0.9,bicubic
regnetz_c16_evos.ch_in1k,256,34.8032,65.1968,56.0003,43.9997,13.49,0.95,bicubic
seresnext101_32x8d.ah_in1k,288,34.7934,65.2066,53.5283,46.4717,93.57,1.0,bicubic
resmlp_big_24_224.fb_distilled_in1k,224,34.7875,65.2125,54.6425,45.3575,129.14,0.875,bicubic
maxvit_tiny_rw_224.sw_in1k,224,34.7855,65.2145,53.3573,46.6427,29.06,0.95,bicubic
mobilenetv4_hybrid_medium.ix_e550_r384_in1k,384,34.7462,65.2538,55.3479,44.6521,11.07,0.95,bicubic
vit_base_patch16_rpn_224.sw_in1k,224,34.7266,65.2734,54.6503,45.3497,86.54,0.9,bicubic
vit_relpos_base_patch16_clsgap_224.sw_in1k,224,34.7187,65.2813,54.2337,45.7663,86.43,0.9,bicubic
sequencer2d_m.in1k,224,34.7108,65.2892,54.0097,45.9903,38.31,0.875,bicubic
vit_large_patch32_384.orig_in21k_ft_in1k,384,34.7089,65.2911,55.7193,44.2807,306.63,1.0,bicubic
hgnetv2_b1.ssld_stage1_in22k_in1k,224,34.703,65.297,55.7331,44.2669,6.34,0.965,bicubic
mobilenetv4_conv_medium.e250_r384_in12k_ft_in1k,384,34.6912,65.3088,55.6957,44.3043,9.72,0.95,bicubic
mambaout_tiny.in1k,224,34.6853,65.3147,54.5639,45.4361,26.55,1.0,bicubic
deit3_small_patch16_224.fb_in1k,224,34.6853,65.3147,53.1412,46.8588,22.06,0.9,bicubic
resnet101.a1h_in1k,224,34.6735,65.3265,54.1139,45.8861,44.55,0.95,bicubic
focalnet_small_srf.ms_in1k,224,34.6735,65.3265,54.4165,45.5835,49.89,0.9,bicubic
convnext_nano.in12k_ft_in1k,224,34.6676,65.3324,56.1025,43.8975,15.59,0.95,bicubic
davit_tiny.msft_in1k,224,34.6656,65.3344,54.332,45.668,28.36,0.95,bicubic
ecaresnet101d.miil_in1k,288,34.6637,65.3363,54.5108,45.4892,44.57,0.95,bicubic
vit_relpos_base_patch16_224.sw_in1k,224,34.6244,65.3756,54.2711,45.7289,86.43,0.9,bicubic
resnext101_32x16d.fb_ssl_yfcc100m_ft_in1k,224,34.6204,65.3796,55.9512,44.0488,194.03,0.875,bilinear
repvgg_b2g4.rvgg_in1k,224,34.6087,65.3913,54.7977,45.2023,61.76,0.875,bilinear
resnetv2_101.a1h_in1k,224,34.5929,65.4071,53.1726,46.8274,44.54,0.95,bicubic
mobilenetv4_conv_aa_large.e600_r384_in1k,480,34.587,65.413,54.0274,45.9726,32.59,1.0,bicubic
gcvit_tiny.in1k,224,34.5418,65.4582,53.2198,46.7802,28.22,0.875,bicubic
resnetrs200.tf_in1k,320,34.536,65.464,54.2711,45.7289,93.21,1.0,bicubic
resnext101_64x4d.c1_in1k,224,34.534,65.466,53.3357,46.6643,83.46,0.95,bicubic
mobilenetv4_conv_large.e500_r256_in1k,256,34.5281,65.4719,54.3359,45.6641,32.59,0.95,bicubic
poolformerv2_m48.sail_in1k,224,34.5025,65.4975,53.9802,46.0198,73.35,1.0,bicubic
regnetv_064.ra3_in1k,224,34.5006,65.4994,55.2791,44.7209,30.58,0.95,bicubic
hiera_tiny_224.mae_in1k_ft_in1k,224,34.4809,65.5191,53.3494,46.6506,27.91,0.9,bicubic
tf_efficientnetv2_s.in1k,300,34.4613,65.5387,54.2553,45.7447,21.46,1.0,bicubic
convnextv2_nano.fcmae_ft_in22k_in1k,288,34.4239,65.5761,55.0099,44.9901,15.62,1.0,bicubic
efficientvit_b2.r256_in1k,256,34.42,65.58,53.5911,46.4089,24.33,1.0,bicubic
resnetrs152.tf_in1k,320,34.4063,65.5937,53.5322,46.4678,86.62,1.0,bicubic
resnest50d_4s2x40d.in1k,224,34.3571,65.6429,54.6228,45.3772,30.42,0.875,bicubic
pvt_v2_b2_li.in1k,224,34.3218,65.6782,54.0883,45.9117,22.55,0.9,bicubic
vit_small_patch16_rope_mixed_ape_224.naver_in1k,224,34.2746,65.7254,52.0682,47.9318,22.06,0.9,bicubic
crossvit_18_dagger_408.in1k,408,34.2392,65.7608,53.094,46.906,44.61,1.0,bicubic
xcit_medium_24_p16_224.fb_in1k,224,34.2353,65.7647,53.1549,46.8451,84.4,1.0,bicubic
tf_efficientnetv2_b3.in21k_ft_in1k,240,34.2294,65.7706,55.7861,44.2139,14.36,0.9,bicubic
resnetrs101.tf_in1k,192,34.2196,65.7804,54.5501,45.4499,63.62,0.94,bicubic
efficientvit_b2.r288_in1k,288,34.1901,65.8099,53.4968,46.5032,24.33,1.0,bicubic
tf_efficientnet_b1.ns_jft_in1k,240,34.1842,65.8158,55.513,44.487,7.79,0.882,bicubic
pit_s_distilled_224.in1k,224,34.1665,65.8335,53.3691,46.6309,24.04,0.9,bicubic
efficientnetv2_rw_t.ra2_in1k,288,34.1646,65.8354,53.1549,46.8451,13.65,1.0,bicubic
mobilenetv4_hybrid_medium.e200_r256_in12k_ft_in1k,256,34.1272,65.8728,54.554,45.446,11.07,0.95,bicubic
tf_efficientnet_b4.aa_in1k,380,34.1154,65.8846,54.2121,45.7879,19.34,0.922,bicubic
fastvit_sa24.apple_in1k,256,34.0958,65.9042,53.7601,46.2399,21.55,0.9,bicubic
vit_small_patch16_rope_mixed_224.naver_in1k,224,34.0879,65.9121,51.5062,48.4938,21.99,0.9,bicubic
twins_pcpvt_large.in1k,224,34.0801,65.9199,54.1178,45.8822,60.99,0.9,bicubic
resnetv2_101.a1h_in1k,288,34.0781,65.9219,52.3119,47.6881,44.54,1.0,bicubic
mobilenetv4_hybrid_medium.ix_e550_r384_in1k,448,34.0702,65.9298,54.4322,45.5678,11.07,1.0,bicubic
resnext101_32x8d.fb_ssl_yfcc100m_ft_in1k,224,34.0643,65.9357,55.5896,44.4104,88.79,0.875,bilinear
tf_efficientnet_b6.aa_in1k,528,34.0624,65.9376,54.5639,45.4361,43.04,0.942,bicubic
efficientformerv2_s2.snap_dist_in1k,224,34.0565,65.9435,53.5224,46.4776,12.71,0.95,bicubic
mobilenetv4_conv_large.e500_r256_in1k,320,34.0545,65.9455,53.7208,46.2792,32.59,1.0,bicubic
xcit_small_24_p16_224.fb_in1k,224,34.0388,65.9612,53.2708,46.7292,47.67,1.0,bicubic
hgnetv2_b1.ssld_stage2_ft_in1k,224,34.0349,65.9651,54.8547,45.1453,6.34,0.965,bicubic
efficientnet_b3_pruned.in1k,300,34.0093,65.9907,54.1217,45.8783,9.86,0.904,bicubic
nfnet_l0.ra2_in1k,288,34.0015,65.9985,54.3575,45.6425,35.07,1.0,bicubic
regnety_160.deit_in1k,288,33.9956,66.0044,53.542,46.458,83.59,1.0,bicubic
gc_efficientnetv2_rw_t.agc_in1k,288,33.9936,66.0064,53.2807,46.7193,13.68,1.0,bicubic
resnext101_64x4d.tv_in1k,224,33.9897,66.0103,52.5163,47.4837,83.46,0.875,bilinear
nextvit_small.bd_in1k_384,384,33.9897,66.0103,53.8663,46.1337,31.76,1.0,bicubic
resnext101_64x4d.c1_in1k,288,33.8659,66.1341,52.1724,47.8276,83.46,1.0,bicubic
swinv2_cr_small_ns_224.sw_in1k,224,33.8423,66.1577,52.6342,47.3658,49.7,0.9,bicubic
poolformerv2_s36.sail_in1k,224,33.8384,66.1616,53.6658,46.3342,30.79,1.0,bicubic
vit_small_patch16_rope_224.naver_in1k,224,33.8305,66.1695,51.6556,48.3444,21.98,0.9,bicubic
xcit_small_12_p16_224.fb_in1k,224,33.8266,66.1734,53.1549,46.8451,26.25,1.0,bicubic
convnext_tiny.fb_in1k,224,33.8246,66.1754,53.654,46.346,28.59,0.875,bicubic
nextvit_small.bd_in1k,224,33.8148,66.1852,53.1962,46.8038,31.76,0.95,bicubic
convnextv2_nano.fcmae_ft_in1k,224,33.8049,66.1951,53.9665,46.0335,15.62,0.875,bicubic
repvit_m3.dist_in1k,224,33.7892,66.2108,53.1156,46.8844,10.68,0.95,bicubic
resnet101.a1h_in1k,288,33.7696,66.2304,53.1392,46.8608,44.55,1.0,bicubic
resnetv2_50x3_bit.goog_in21k_ft_in1k,448,33.744,66.256,55.9394,44.0606,217.32,1.0,bilinear
hgnetv2_b1.ssld_stage1_in22k_in1k,288,33.7224,66.2776,54.3359,45.6641,6.34,1.0,bicubic
tnt_b_patch16_224.in1k,224,33.7126,66.2874,53.1038,46.8962,65.43,0.9,bicubic
swin_s3_small_224.ms_in1k,224,33.689,66.311,52.4082,47.5918,49.74,0.9,bicubic
swinv2_small_window8_256.ms_in1k,256,33.6654,66.3346,52.7776,47.2224,49.73,0.9,bicubic
cs3se_edgenet_x.c2ns_in1k,256,33.6517,66.3483,52.9859,47.0141,50.72,0.95,bicubic
resnet152.tv2_in1k,224,33.634,66.366,51.6556,48.3444,60.19,0.965,bilinear
resnet51q.ra2_in1k,288,33.5947,66.4053,53.0409,46.9591,35.7,1.0,bilinear
inception_next_tiny.sail_in1k,224,33.5927,66.4073,53.0449,46.9551,28.06,0.875,bicubic
naflexvit_base_patch16_parfac_gap.e300_s576_in1k,384,33.5574,66.4426,51.8226,48.1774,86.46,1.0,bicubic
xcit_tiny_24_p16_384.fb_dist_in1k,384,33.5456,66.4544,52.7894,47.2106,12.12,1.0,bicubic
mobilenetv4_hybrid_medium.e500_r224_in1k,256,33.522,66.478,52.8739,47.1261,11.07,1.0,bicubic
vit_small_patch16_rope_ape_224.naver_in1k,224,33.52,66.48,50.6829,49.3171,22.06,0.9,bicubic
vit_relpos_medium_patch16_224.sw_in1k,224,33.5063,66.4937,52.6302,47.3698,38.75,0.9,bicubic
regnety_080.ra3_in1k,288,33.4827,66.5173,52.8994,47.1006,39.18,1.0,bicubic
mobilenetv4_hybrid_medium.e500_r224_in1k,224,33.4709,66.5291,53.149,46.851,11.07,0.95,bicubic
cs3edgenet_x.c2_in1k,288,33.465,66.535,52.9427,47.0573,47.82,1.0,bicubic
regnety_032.ra_in1k,288,33.4552,66.5448,52.7658,47.2342,19.44,1.0,bicubic
convmixer_1536_20.in1k,224,33.4493,66.5507,53.0547,46.9453,51.63,0.96,bicubic
tf_efficientnetv2_b3.in21k_ft_in1k,300,33.4473,66.5527,54.9863,45.0137,14.36,0.9,bicubic
regnety_064.ra3_in1k,224,33.4394,66.5606,52.925,47.075,30.58,0.95,bicubic
sequencer2d_s.in1k,224,33.4316,66.5684,52.3925,47.6075,27.65,0.875,bicubic
regnetz_c16.ra3_in1k,320,33.3943,66.6057,54.2298,45.7702,13.46,1.0,bicubic
gernet_l.idstcv_in1k,256,33.3903,66.6097,51.7931,48.2069,31.08,0.875,bilinear
crossvit_18_240.in1k,240,33.3903,66.6097,52.2628,47.7372,43.27,0.875,bicubic
vit_srelpos_medium_patch16_224.sw_in1k,224,33.3805,66.6195,52.4927,47.5073,38.74,0.9,bicubic
regnetv_040.ra3_in1k,224,33.3726,66.6274,52.9505,47.0495,20.64,0.95,bicubic
crossvit_15_dagger_408.in1k,408,33.351,66.649,52.1645,47.8355,28.5,1.0,bicubic
tiny_vit_5m_224.dist_in22k_ft_in1k,224,33.3432,66.6568,55.0571,44.9429,5.39,0.95,bicubic
wide_resnet101_2.tv2_in1k,224,33.2783,66.7217,51.4433,48.5567,126.89,0.965,bilinear
tresnet_xl.miil_in1k,224,33.2763,66.7237,52.3139,47.6861,78.44,0.875,bilinear
crossvit_18_dagger_240.in1k,240,33.2744,66.7256,52.2176,47.7824,44.27,0.875,bicubic
swin_tiny_patch4_window7_224.ms_in22k_ft_in1k,224,33.2724,66.7276,55.2457,44.7543,28.29,0.9,bicubic
resnext101_32x8d.tv2_in1k,176,33.2547,66.7453,51.3176,48.6824,88.79,0.875,bilinear
fbnetv3_g.ra2_in1k,240,33.2449,66.7551,53.7287,46.2713,16.62,0.95,bilinear
nest_base_jx.goog_in1k,224,33.2213,66.7787,51.8305,48.1695,67.72,0.875,bicubic
convnext_tiny.fb_in1k,288,33.1801,66.8199,52.6676,47.3324,28.59,1.0,bicubic
fasternet_s.in1k,224,33.1781,66.8219,52.8523,47.1477,31.18,1.0,bicubic
resnest50d_1s4x24d.in1k,224,33.1722,66.8278,52.8543,47.1457,25.68,0.875,bicubic
convnext_nano.in12k_ft_in1k,288,33.1349,66.8651,53.9822,46.0178,15.59,1.0,bicubic
resnet61q.ra2_in1k,288,33.1211,66.8789,51.7302,48.2698,36.85,1.0,bicubic
mambaout_tiny.in1k,288,33.0995,66.9005,52.98,47.02,26.55,1.0,bicubic
vit_relpos_medium_patch16_rpn_224.sw_in1k,224,33.0956,66.9044,52.3944,47.6056,38.73,0.9,bicubic
tf_efficientnetv2_s.in1k,384,33.0838,66.9162,51.9012,48.0988,21.46,1.0,bicubic
maxxvit_rmlp_nano_rw_256.sw_in1k,256,33.0838,66.9162,51.9032,48.0968,16.78,0.95,bicubic
rexnet_300.nav_in1k,224,33.0779,66.9221,52.3767,47.6233,34.71,0.875,bicubic
twins_pcpvt_base.in1k,224,33.0661,66.9339,52.6184,47.3816,43.83,0.9,bicubic
nest_small_jx.goog_in1k,224,33.0366,66.9634,51.0484,48.9516,38.35,0.875,bicubic
hgnetv2_b1.ssld_stage2_ft_in1k,288,33.0346,66.9654,53.5342,46.4658,6.34,1.0,bicubic
pvt_v2_b2.in1k,224,33.0346,66.9654,52.0112,47.9888,25.36,0.9,bicubic
crossvit_base_240.in1k,240,33.0248,66.9752,51.3569,48.6431,105.03,0.875,bicubic
poolformerv2_m36.sail_in1k,224,33.0189,66.9811,51.854,48.146,56.08,1.0,bicubic
xcit_tiny_24_p16_224.fb_dist_in1k,224,33.017,66.983,52.0781,47.9219,12.12,1.0,bicubic
resnet51q.ra2_in1k,256,32.9894,67.0106,52.3728,47.6272,35.7,0.875,bilinear
rexnet_200.nav_in1k,224,32.9718,67.0282,52.9348,47.0652,16.37,0.875,bicubic
resnest50d.in1k,224,32.96,67.04,52.7187,47.2813,27.48,0.875,bilinear
convit_small.fb_in1k,224,32.956,67.044,52.1527,47.8473,27.78,0.875,bicubic
naflexvit_base_patch16_par_gap.e300_s576_in1k,384,32.9482,67.0518,51.0503,48.9497,86.63,1.0,bicubic
tf_efficientnet_b3.aa_in1k,300,32.9167,67.0833,52.9329,47.0671,12.23,0.904,bicubic
swin_base_patch4_window12_384.ms_in1k,384,32.9108,67.0892,51.7676,48.2324,87.9,1.0,bicubic
convnext_tiny_hnf.a2h_in1k,288,32.9049,67.0951,51.1977,48.8023,28.59,1.0,bicubic
pnasnet5large.tf_in1k,331,32.8991,67.1009,50.5394,49.4606,86.06,0.911,bicubic
