model,img_size,top1,top1_err,top5,top5_err,param_count,crop_pct,interpolation
xcit_tiny_12_p8_384.fb_dist_in1k,384,34.3467,65.6533,66.32,33.68,6.71,1.0,bicubic
mobilenetv4_conv_large.e600_r384_in1k,448,34.3333,65.6667,67.7467,32.2533,32.59,1.0,bicubic
mambaout_small.in1k,224,34.3067,65.6933,65.7733,34.2267,48.49,1.0,bicubic
deit3_medium_patch16_224.fb_in1k,224,34.16,65.84,65.88,34.12,38.85,0.9,bicubic
coat_small.in1k,224,34.1467,65.8533,66.0133,33.9867,21.69,0.9,bicubic
vit_base_patch16_224_miil.in21k_ft_in1k,224,34.12,65.88,64.5467,35.4533,86.54,0.875,bilinear
vit_medium_patch16_reg4_gap_256.sbb_in1k,256,34.0267,65.9733,67.2933,32.7067,38.88,0.95,bicubic
xcit_medium_24_p16_224.fb_dist_in1k,224,34.0133,65.9867,67.6267,32.3733,84.4,1.0,bicubic
seresnext101d_32x8d.ah_in1k,224,34.0,66.0,64.32,35.68,93.59,0.95,bicubic
resnet152d.ra2_in1k,320,33.84,66.16,65.5067,34.4933,60.21,1.0,bicubic
tresnet_m.miil_in1k_448,448,33.8267,66.1733,64.3067,35.6933,31.39,0.875,bilinear
regnetv_064.ra3_in1k,288,33.7867,66.2133,67.6667,32.3333,30.58,1.0,bicubic
resmlp_big_24_224.fb_distilled_in1k,224,33.7867,66.2133,69.36,30.64,129.14,0.875,bicubic
caformer_s18.sail_in1k,224,33.6667,66.3333,65.1867,34.8133,26.34,1.0,bicubic
coatnet_rmlp_1_rw_224.sw_in1k,224,33.6533,66.3467,65.28,34.72,41.69,0.95,bicubic
pvt_v2_b3.in1k,224,33.5867,66.4133,67.4267,32.5733,45.24,0.9,bicubic
xcit_tiny_24_p16_384.fb_dist_in1k,384,33.5467,66.4533,65.2667,34.7333,12.12,1.0,bicubic
focalnet_small_srf.ms_in1k,224,33.5467,66.4533,65.8533,34.1467,49.89,0.9,bicubic
rdnet_small.nv_in1k,224,33.4933,66.5067,66.9333,33.0667,50.44,0.9,bicubic
convformer_s18.sail_in22k_ft_in1k,224,33.48,66.52,68.24,31.76,26.77,1.0,bicubic
inception_next_small.sail_in1k,224,33.4267,66.5733,65.8933,34.1067,49.37,0.875,bicubic
regnetz_d8.ra3_in1k,256,33.3867,66.6133,66.56,33.44,23.37,0.94,bicubic
tiny_vit_11m_224.dist_in22k_ft_in1k,224,33.32,66.68,65.7067,34.2933,11.0,0.95,bicubic
resnetrs350.tf_in1k,288,33.28,66.72,62.04,37.96,163.96,1.0,bicubic
mobilenetv4_hybrid_medium.e200_r256_in12k_ft_in1k,320,33.24,66.76,67.84,32.16,11.07,1.0,bicubic
convformer_s36.sail_in1k,224,33.2,66.8,63.56,36.44,40.01,1.0,bicubic
twins_pcpvt_large.in1k,224,33.1333,66.8667,67.9333,32.0667,60.99,0.9,bicubic
twins_svt_base.in1k,224,33.08,66.92,65.72,34.28,56.07,0.9,bicubic
resnext50_32x4d.fb_swsl_ig1b_ft_in1k,224,33.0667,66.9333,65.2133,34.7867,25.03,0.875,bilinear
resnet152.a1h_in1k,288,33.0533,66.9467,63.16,36.84,60.19,1.0,bicubic
nextvit_large.bd_in1k,224,33.0267,66.9733,67.0,33.0,57.87,0.95,bicubic
hrnet_w48_ssld.paddle_in1k,224,33.0133,66.9867,63.4933,36.5067,77.47,0.95,bilinear
fastvit_sa36.apple_in1k,256,33.0,67.0,65.96,34.04,31.53,0.9,bicubic
mambaout_tiny.in1k,288,33.0,67.0,66.3867,33.6133,26.55,1.0,bicubic
focalnet_small_lrf.ms_in1k,224,32.9467,67.0533,67.16,32.84,50.34,0.9,bicubic
tiny_vit_21m_224.in1k,224,32.88,67.12,66.9333,33.0667,21.2,0.95,bicubic
regnetz_d8_evos.ch_in1k,256,32.8533,67.1467,65.3733,34.6267,23.46,0.95,bicubic
pit_b_224.in1k,224,32.7733,67.2267,62.28,37.72,73.76,0.9,bicubic
swinv2_cr_small_ns_224.sw_in1k,224,32.7467,67.2533,65.72,34.28,49.7,0.9,bicubic
xcit_large_24_p16_224.fb_in1k,224,32.7333,67.2667,61.7733,38.2267,189.1,1.0,bicubic
regnety_320.seer_ft_in1k,384,32.72,67.28,65.9467,34.0533,145.05,1.0,bicubic
mobilevitv2_200.cvnets_in22k_ft_in1k_384,384,32.48,67.52,64.7733,35.2267,18.45,1.0,bicubic
eca_nfnet_l1.ra2_in1k,256,32.44,67.56,65.3333,34.6667,41.41,0.9,bicubic
resnext101_32x16d.fb_ssl_yfcc100m_ft_in1k,224,32.4,67.6,63.6933,36.3067,194.03,0.875,bilinear
ecaresnet101d.miil_in1k,288,32.4,67.6,65.8133,34.1867,44.57,0.95,bicubic
swin_small_patch4_window7_224.ms_in1k,224,32.3733,67.6267,65.24,34.76,49.61,0.9,bicubic
convnextv2_nano.fcmae_ft_in22k_in1k_384,384,32.3333,67.6667,66.2933,33.7067,15.62,1.0,bicubic
resnetaa101d.sw_in12k_ft_in1k,224,32.3067,67.6933,65.1733,34.8267,44.57,0.95,bicubic
nest_small_jx.goog_in1k,224,32.3067,67.6933,63.8267,36.1733,38.35,0.875,bicubic
efficientvit_b3.r256_in1k,256,32.2933,67.7067,65.72,34.28,48.65,1.0,bicubic
xception65.ra3_in1k,299,32.2667,67.7333,62.48,37.52,39.92,0.94,bicubic
tnt_b_patch16_224.in1k,224,32.2,67.8,65.24,34.76,65.43,0.9,bicubic
tf_efficientnetv2_b3.in21k_ft_in1k,300,32.1067,67.8933,65.7467,34.2533,14.36,0.9,bicubic
mobilevitv2_175.cvnets_in22k_ft_in1k_384,384,32.08,67.92,64.2,35.8,14.25,1.0,bicubic
resnetv2_152x2_bit.goog_teacher_in21k_ft_in1k,224,32.04,67.96,63.5467,36.4533,236.34,0.875,bicubic
convnextv2_tiny.fcmae_ft_in1k,288,31.9733,68.0267,67.12,32.88,28.64,1.0,bicubic
convnext_tiny_hnf.a2h_in1k,288,31.96,68.04,62.48,37.52,28.59,1.0,bicubic
regnetz_040_h.ra3_in1k,256,31.96,68.04,63.12,36.88,28.94,1.0,bicubic
seresnext101_32x8d.ah_in1k,224,31.9067,68.0933,61.2533,38.7467,93.57,0.95,bicubic
efficientvit_b3.r224_in1k,224,31.88,68.12,64.4933,35.5067,48.65,0.95,bicubic
rexnetr_200.sw_in12k_ft_in1k,288,31.88,68.12,67.5467,32.4533,16.52,1.0,bicubic
mobilenetv4_conv_medium.e250_r384_in12k_ft_in1k,384,31.8,68.2,67.12,32.88,9.72,0.95,bicubic
swinv2_tiny_window16_256.ms_in1k,256,31.7867,68.2133,65.5867,34.4133,28.35,0.9,bicubic
convnext_nano.r384_in12k_ft_in1k,384,31.7067,68.2933,67.76,32.24,15.59,1.0,bicubic
resnext101_64x4d.tv_in1k,224,31.64,68.36,63.7467,36.2533,83.46,0.875,bilinear
maxvit_nano_rw_256.sw_in1k,256,31.6133,68.3867,63.6933,36.3067,15.45,0.95,bicubic
resnest101e.in1k,256,31.5867,68.4133,64.0667,35.9333,48.28,0.875,bilinear
vit_base_patch16_224.orig_in21k_ft_in1k,224,31.5867,68.4133,61.1467,38.8533,86.57,0.9,bicubic
regnetz_d32.ra3_in1k,256,31.52,68.48,64.9733,35.0267,27.58,0.95,bicubic
hgnetv2_b4.ssld_stage1_in22k_in1k,288,31.48,68.52,66.84,33.16,19.8,1.0,bicubic
mobilenetv4_hybrid_medium.ix_e550_r384_in1k,384,31.4267,68.5733,65.84,34.16,11.07,0.95,bicubic
convnext_small.fb_in1k,224,31.3733,68.6267,65.9867,34.0133,50.22,0.875,bicubic
maxxvit_rmlp_nano_rw_256.sw_in1k,256,31.36,68.64,64.4933,35.5067,16.78,0.95,bicubic
fastvit_sa24.apple_dist_in1k,256,31.3467,68.6533,64.72,35.28,21.55,0.9,bicubic
convnext_nano.in12k_ft_in1k,288,31.2933,68.7067,67.3333,32.6667,15.59,1.0,bicubic
nextvit_base.bd_in1k,224,31.2533,68.7467,65.1733,34.8267,44.82,0.95,bicubic
regnety_320.tv2_in1k,224,31.2133,68.7867,64.52,35.48,145.05,0.965,bicubic
cait_s24_224.fb_dist_in1k,224,31.1867,68.8133,64.2533,35.7467,46.92,1.0,bicubic
mobilenetv4_conv_aa_large.e600_r384_in1k,384,31.16,68.84,65.3067,34.6933,32.59,0.95,bicubic
tf_efficientnet_b5.ra_in1k,456,31.12,68.88,64.52,35.48,30.39,0.934,bicubic
regnetz_c16_evos.ch_in1k,320,31.08,68.92,65.9333,34.0667,13.49,0.95,bicubic
regnetv_040.ra3_in1k,288,31.0133,68.9867,64.08,35.92,20.64,1.0,bicubic
crossvit_base_240.in1k,240,31.0133,68.9867,60.96,39.04,105.03,0.875,bicubic
maxvit_rmlp_nano_rw_256.sw_in1k,256,30.9867,69.0133,63.12,36.88,15.5,0.95,bicubic
maxvit_tiny_tf_224.in1k,224,30.92,69.08,63.0267,36.9733,30.92,0.95,bicubic
seresnet152d.ra2_in1k,256,30.9067,69.0933,63.1733,36.8267,66.84,0.95,bicubic
regnetz_040.ra3_in1k,256,30.8933,69.1067,62.6533,37.3467,27.12,1.0,bicubic
swinv2_cr_small_224.sw_in1k,224,30.7733,69.2267,61.8533,38.1467,49.7,0.9,bicubic
vit_base_patch32_clip_224.laion2b_ft_in12k_in1k,224,30.72,69.28,62.32,37.68,88.22,0.9,bicubic
xcit_small_24_p16_224.fb_dist_in1k,224,30.6,69.4,64.5333,35.4667,47.67,1.0,bicubic
efficientnet_b4.ra2_in1k,384,30.5867,69.4133,64.3467,35.6533,19.34,1.0,bicubic
hiera_tiny_224.mae_in1k_ft_in1k,224,30.56,69.44,62.2533,37.7467,27.91,0.9,bicubic
crossvit_18_240.in1k,240,30.4133,69.5867,61.5333,38.4667,43.27,0.875,bicubic
sequencer2d_m.in1k,224,30.36,69.64,62.9333,37.0667,38.31,0.875,bicubic
repvit_m2_3.dist_450e_in1k,224,30.32,69.68,63.6267,36.3733,23.69,0.95,bicubic
maxxvitv2_nano_rw_256.sw_in1k,256,30.2267,69.7733,63.7733,36.2267,23.7,0.95,bicubic
crossvit_18_dagger_240.in1k,240,30.2,69.8,61.6133,38.3867,44.27,0.875,bicubic
regnety_040.ra3_in1k,288,30.1733,69.8267,63.3867,36.6133,20.65,1.0,bicubic
hgnet_small.ssld_in1k,224,30.1333,69.8667,64.4667,35.5333,24.36,0.965,bicubic
mambaout_small_rw.sw_e450_in1k,224,30.1067,69.8933,62.4933,37.5067,48.5,1.0,bicubic
rexnet_300.nav_in1k,224,30.0533,69.9467,64.1867,35.8133,34.71,0.875,bicubic
xcit_medium_24_p16_224.fb_in1k,224,30.0267,69.9733,59.1867,40.8133,84.4,1.0,bicubic
dm_nfnet_f1.dm_in1k,224,30.0,70.0,57.9467,42.0533,132.63,0.91,bicubic
mvitv2_tiny.fb_in1k,224,29.8667,70.1333,63.7467,36.2533,24.17,0.9,bicubic
twins_pcpvt_base.in1k,224,29.84,70.16,64.5867,35.4133,43.83,0.9,bicubic
convnext_tiny.fb_in1k,288,29.7867,70.2133,64.92,35.08,28.59,1.0,bicubic
resnet50.fb_swsl_ig1b_ft_in1k,224,29.76,70.24,63.84,36.16,25.56,0.875,bilinear
convnextv2_nano.fcmae_ft_in22k_in1k,288,29.7333,70.2667,65.6533,34.3467,15.62,1.0,bicubic
tf_efficientnet_b5.aa_in1k,456,29.7067,70.2933,62.7333,37.2667,30.39,0.934,bicubic
cait_xxs24_384.fb_dist_in1k,384,29.6533,70.3467,63.6133,36.3867,12.03,1.0,bicubic
hgnetv2_b3.ssld_stage1_in22k_in1k,288,29.64,70.36,65.92,34.08,16.29,1.0,bicubic
resnet200d.ra2_in1k,256,29.64,70.36,61.3867,38.6133,64.69,0.95,bicubic
cs3sedarknet_x.c2ns_in1k,288,29.6267,70.3733,61.5867,38.4133,35.4,1.0,bicubic
swin_tiny_patch4_window7_224.ms_in22k_ft_in1k,224,29.5467,70.4533,66.4933,33.5067,28.29,0.9,bicubic
mobilevitv2_150.cvnets_in22k_ft_in1k_384,384,29.5467,70.4533,61.56,38.44,10.59,1.0,bicubic
resnet152.a1_in1k,288,29.4933,70.5067,57.0267,42.9733,60.19,1.0,bicubic
deit_base_distilled_patch16_224.fb_in1k,224,29.48,70.52,64.0933,35.9067,87.34,0.9,bicubic
fasternet_l.in1k,224,29.48,70.52,62.1867,37.8133,93.47,1.0,bicubic
convnextv2_tiny.fcmae_ft_in1k,224,29.4667,70.5333,63.8933,36.1067,28.64,0.875,bicubic
convit_base.fb_in1k,224,29.3867,70.6133,61.4933,38.5067,86.54,0.875,bicubic
vit_relpos_base_patch16_clsgap_224.sw_in1k,224,29.36,70.64,62.16,37.84,86.43,0.9,bicubic
convnext_tiny.fb_in22k_ft_in1k,288,29.3067,70.6933,56.56,43.44,28.59,1.0,bicubic
mobilenetv4_conv_large.e600_r384_in1k,384,29.1467,70.8533,63.68,36.32,32.59,0.95,bicubic
cs3se_edgenet_x.c2ns_in1k,256,29.08,70.92,60.9333,39.0667,50.72,0.95,bicubic
tf_efficientnetv2_s.in1k,384,29.0133,70.9867,61.16,38.84,21.46,1.0,bicubic
fastvit_sa24.apple_in1k,256,29.0,71.0,62.32,37.68,21.55,0.9,bicubic
regnety_160.deit_in1k,224,28.9867,71.0133,61.48,38.52,83.59,0.95,bicubic
resnext101_32x8d.fb_ssl_yfcc100m_ft_in1k,224,28.96,71.04,60.7867,39.2133,88.79,0.875,bilinear
davit_tiny.msft_in1k,224,28.8933,71.1067,63.6267,36.3733,28.36,0.95,bicubic
hgnetv2_b4.ssld_stage2_ft_in1k,224,28.8267,71.1733,63.5067,36.4933,19.8,0.965,bicubic
resnet101d.ra2_in1k,320,28.8133,71.1867,61.92,38.08,44.57,1.0,bicubic
vit_little_patch16_reg4_gap_256.sbb_in1k,256,28.8,71.2,62.4,37.6,22.52,0.95,bicubic
edgenext_base.usi_in1k,320,28.7867,71.2133,64.72,35.28,18.51,1.0,bicubic
vit_relpos_medium_patch16_cls_224.sw_in1k,224,28.7333,71.2667,60.04,39.96,38.76,0.9,bicubic
resnetrs152.tf_in1k,320,28.72,71.28,59.9733,40.0267,86.62,1.0,bicubic
regnety_160.tv2_in1k,224,28.6933,71.3067,61.28,38.72,83.59,0.965,bicubic
xcit_tiny_24_p8_224.fb_in1k,224,28.6533,71.3467,60.16,39.84,12.11,1.0,bicubic
resnetv2_101.a1h_in1k,288,28.5467,71.4533,59.6133,40.3867,44.54,1.0,bicubic
xcit_tiny_24_p8_224.fb_dist_in1k,224,28.52,71.48,61.4,38.6,12.11,1.0,bicubic
vit_relpos_medium_patch16_224.sw_in1k,224,28.48,71.52,61.52,38.48,38.75,0.9,bicubic
crossvit_15_dagger_240.in1k,240,28.4533,71.5467,60.0933,39.9067,28.21,0.875,bicubic
efficientvit_b2.r288_in1k,288,28.4,71.6,63.9067,36.0933,24.33,1.0,bicubic
hgnetv2_b3.ssld_stage2_ft_in1k,288,28.4,71.6,65.0133,34.9867,16.29,1.0,bicubic
cs3edgenet_x.c2_in1k,288,28.36,71.64,61.04,38.96,47.82,1.0,bicubic
xcit_small_24_p16_224.fb_in1k,224,28.32,71.68,59.0,41.0,47.67,1.0,bicubic
xception65p.ra3_in1k,299,28.3067,71.6933,59.48,40.52,39.82,0.94,bicubic
pvt_v2_b2_li.in1k,224,28.2533,71.7467,61.52,38.48,22.55,0.9,bicubic
efficientnet_b4.ra2_in1k,320,28.24,71.76,61.92,38.08,19.34,0.875,bicubic
regnety_080.ra3_in1k,224,28.2267,71.7733,59.6933,40.3067,39.18,0.95,bicubic
regnety_064.ra3_in1k,224,28.2133,71.7867,59.5067,40.4933,30.58,0.95,bicubic
repvit_m2_3.dist_300e_in1k,224,28.2,71.8,61.3867,38.6133,23.69,0.95,bicubic
resnet101.a1h_in1k,288,28.12,71.88,59.64,40.36,44.55,1.0,bicubic
ese_vovnet57b.ra4_e3600_r256_in1k,320,28.08,71.92,59.8933,40.1067,38.61,1.0,bicubic
cs3sedarknet_x.c2ns_in1k,256,28.04,71.96,60.3333,39.6667,35.4,0.887,bicubic
efficientnetv2_rw_s.ra2_in1k,288,27.9733,72.0267,60.3467,39.6533,23.94,1.0,bicubic
efficientformerv2_l.snap_dist_in1k,224,27.7333,72.2667,61.3467,38.6533,26.32,0.95,bicubic
rdnet_tiny.nv_in1k,224,27.7333,72.2667,62.0267,37.9733,23.86,0.9,bicubic
mobilenetv4_hybrid_medium.e200_r256_in12k_ft_in1k,256,27.7333,72.2667,62.6933,37.3067,11.07,0.95,bicubic
coat_lite_small.in1k,224,27.6667,72.3333,58.5467,41.4533,19.84,0.9,bicubic
efficientformer_l7.snap_dist_in1k,224,27.6533,72.3467,62.64,37.36,82.23,0.95,bicubic
flexivit_small.1200ep_in1k,240,27.56,72.44,58.28,41.72,22.06,0.95,bicubic
resnetaa50d.sw_in12k_ft_in1k,288,27.52,72.48,62.0667,37.9333,25.58,1.0,bicubic
regnetv_064.ra3_in1k,224,27.3467,72.6533,61.12,38.88,30.58,0.95,bicubic
pvt_v2_b2.in1k,224,27.3067,72.6933,60.5867,39.4133,25.36,0.9,bicubic
vit_base_patch16_384.augreg_in1k,384,27.2933,72.7067,56.5067,43.4933,86.86,1.0,bicubic
resnext101_32x8d.tv2_in1k,224,27.24,72.76,59.3467,40.6533,88.79,0.965,bilinear
deit_base_patch16_224.fb_in1k,224,27.1733,72.8267,58.64,41.36,86.57,0.9,bicubic
regnetz_c16.ra3_in1k,320,27.16,72.84,62.3733,37.6267,13.46,1.0,bicubic
regnety_080_tv.tv2_in1k,224,27.1467,72.8533,61.36,38.64,39.38,0.965,bicubic
convnextv2_nano.fcmae_ft_in22k_in1k,224,27.1467,72.8533,62.2933,37.7067,15.62,0.875,bicubic
resnetv2_50x1_bit.goog_in21k_ft_in1k,448,27.12,72.88,62.6133,37.3867,25.55,1.0,bilinear
coatnet_bn_0_rw_224.sw_in1k,224,27.0533,72.9467,60.84,39.16,27.44,0.95,bicubic
xcit_small_12_p16_224.fb_dist_in1k,224,27.0,73.0,59.8133,40.1867,26.25,1.0,bicubic
coatnet_0_rw_224.sw_in1k,224,26.9733,73.0267,59.1067,40.8933,27.44,0.95,bicubic
flexivit_small.600ep_in1k,240,26.84,73.16,56.96,43.04,22.06,0.95,bicubic
vit_relpos_base_patch16_224.sw_in1k,224,26.7867,73.2133,60.4667,39.5333,86.43,0.9,bicubic
vit_small_patch16_224.augreg_in21k_ft_in1k,224,26.7867,73.2133,58.88,41.12,22.05,0.9,bicubic
dm_nfnet_f0.dm_in1k,256,26.7733,73.2267,58.0667,41.9333,71.49,0.9,bicubic
gcvit_xtiny.in1k,224,26.7067,73.2933,60.6,39.4,19.98,0.875,bicubic
swin_s3_tiny_224.ms_in1k,224,26.68,73.32,60.2933,39.7067,28.33,0.9,bicubic
nextvit_small.bd_in1k,224,26.64,73.36,61.2267,38.7733,31.76,0.95,bicubic
mobilenetv4_conv_large.e500_r256_in1k,320,26.5867,73.4133,61.08,38.92,32.59,1.0,bicubic
sequencer2d_s.in1k,224,26.3733,73.6267,60.2533,39.7467,27.65,0.875,bicubic
tresnet_v2_l.miil_in21k_ft_in1k,224,26.32,73.68,59.5067,40.4933,46.17,0.875,bilinear
cs3edgenet_x.c2_in1k,256,26.2667,73.7333,59.0667,40.9333,47.82,0.887,bicubic
mobilevitv2_200.cvnets_in22k_ft_in1k,256,26.2267,73.7733,58.7067,41.2933,18.45,0.888,bicubic
hgnet_small.paddle_in1k,288,26.1867,73.8133,60.04,39.96,24.36,1.0,bicubic
swinv2_tiny_window8_256.ms_in1k,256,26.1733,73.8267,60.48,39.52,28.35,0.9,bicubic
regnetx_320.tv2_in1k,224,26.16,73.84,57.7333,42.2667,107.81,0.965,bicubic
coatnet_rmlp_nano_rw_224.sw_in1k,224,26.1333,73.8667,60.3867,39.6133,15.15,0.9,bicubic
nfnet_l0.ra2_in1k,288,26.08,73.92,61.5467,38.4533,35.07,1.0,bicubic
resnext101_64x4d.c1_in1k,224,26.0667,73.9333,56.2267,43.7733,83.46,0.95,bicubic
regnety_032.ra_in1k,288,26.0533,73.9467,60.8533,39.1467,19.44,1.0,bicubic
deit3_small_patch16_224.fb_in1k,224,26.0133,73.9867,54.32,45.68,22.06,0.9,bicubic
resnet152d.ra2_in1k,256,26.0,74.0,58.04,41.96,60.21,0.95,bicubic
tf_efficientnet_b4.aa_in1k,380,25.92,74.08,59.9733,40.0267,19.34,0.922,bicubic
fbnetv3_g.ra2_in1k,288,25.92,74.08,60.9067,39.0933,16.62,0.95,bilinear
coatnext_nano_rw_224.sw_in1k,224,25.8933,74.1067,59.1467,40.8533,14.7,0.9,bicubic
tf_efficientnet_b4.ap_in1k,380,25.8133,74.1867,59.5733,40.4267,19.34,0.922,bicubic
flexivit_small.300ep_in1k,240,25.7733,74.2267,56.8133,43.1867,22.06,0.95,bicubic
ecaresnet101d.miil_in1k,224,25.76,74.24,58.68,41.32,44.57,0.875,bicubic
coat_mini.in1k,224,25.72,74.28,57.68,42.32,10.34,0.9,bicubic
inception_next_tiny.sail_in1k,224,25.6933,74.3067,59.48,40.52,28.06,0.875,bicubic
mobilevitv2_175.cvnets_in22k_ft_in1k,256,25.68,74.32,58.0,42.0,14.25,0.888,bicubic
ecaresnet50t.ra2_in1k,320,25.6667,74.3333,59.76,40.24,25.57,0.95,bicubic
fasternet_m.in1k,224,25.6667,74.3333,58.84,41.16,53.52,1.0,bicubic
mobilenetv4_hybrid_medium.ix_e550_r256_in1k,320,25.6667,74.3333,60.0667,39.9333,11.07,1.0,bicubic
visformer_small.in1k,224,25.64,74.36,58.5733,41.4267,40.22,0.9,bicubic
mambaout_tiny.in1k,224,25.6133,74.3867,58.8,41.2,26.55,1.0,bicubic
rexnetr_200.sw_in12k_ft_in1k,224,25.5067,74.4933,60.3733,39.6267,16.52,0.95,bicubic
vit_small_patch16_384.augreg_in1k,384,25.4133,74.5867,57.1467,42.8533,22.2,1.0,bicubic
crossvit_15_240.in1k,240,25.4,74.6,57.32,42.68,27.53,0.875,bicubic
convformer_s18.sail_in1k,224,25.3867,74.6133,57.6,42.4,26.77,1.0,bicubic
vit_relpos_medium_patch16_rpn_224.sw_in1k,224,25.2667,74.7333,58.2667,41.7333,38.73,0.9,bicubic
vit_small_patch16_rope_mixed_224.naver_in1k,224,25.2267,74.7733,52.4533,47.5467,21.99,0.9,bicubic
halo2botnet50ts_256.a1h_in1k,256,25.1333,74.8667,56.3067,43.6933,22.64,0.95,bicubic
resnetv2_50x1_bit.goog_distilled_in1k,224,25.1333,74.8667,59.3867,40.6133,25.55,0.875,bicubic
resnetrs270.tf_in1k,256,25.04,74.96,54.3067,45.6933,129.86,1.0,bicubic
edgenext_base.usi_in1k,256,25.0267,74.9733,60.68,39.32,18.51,0.95,bicubic
xcit_small_12_p16_224.fb_in1k,224,25.0267,74.9733,55.7067,44.2933,26.25,1.0,bicubic
vit_small_patch16_rope_224.naver_in1k,224,25.0,75.0,52.76,47.24,21.98,0.9,bicubic
vit_srelpos_medium_patch16_224.sw_in1k,224,24.9867,75.0133,58.1467,41.8533,38.74,0.9,bicubic
resnet101.a1_in1k,288,24.9467,75.0533,54.9733,45.0267,44.55,1.0,bicubic
hgnet_tiny.ssld_in1k,288,24.92,75.08,61.4267,38.5733,14.74,1.0,bicubic
convit_small.fb_in1k,224,24.8133,75.1867,56.88,43.12,27.78,0.875,bicubic
resnet152.a2_in1k,288,24.8,75.2,53.8933,46.1067,60.19,1.0,bicubic
regnetz_c16_evos.ch_in1k,256,24.7333,75.2667,59.6533,40.3467,13.49,0.95,bicubic
vit_base_patch16_rpn_224.sw_in1k,224,24.72,75.28,57.9867,42.0133,86.54,0.9,bicubic
tnt_s_patch16_224.in1k,224,24.6267,75.3733,57.6,42.4,23.77,0.9,bicubic
gc_efficientnetv2_rw_t.agc_in1k,288,24.5867,75.4133,57.5067,42.4933,13.68,1.0,bicubic
vit_small_patch16_rope_mixed_ape_224.naver_in1k,224,24.5733,75.4267,51.7867,48.2133,22.06,0.9,bicubic
tnt_s_legacy_patch16_224.in1k,224,24.5733,75.4267,57.9333,42.0667,23.76,0.9,bicubic
hgnetv2_b4.ssld_stage1_in22k_in1k,224,24.5467,75.4533,60.3867,39.6133,19.8,0.965,bicubic
efficientvit_b2.r256_in1k,256,24.5333,75.4667,59.12,40.88,24.33,1.0,bicubic
eca_nfnet_l0.ra2_in1k,288,24.5067,75.4933,59.6,40.4,24.14,1.0,bicubic
regnetv_040.ra3_in1k,224,24.3733,75.6267,57.5867,42.4133,20.64,0.95,bicubic
swiftformer_l3.dist_in1k,224,24.28,75.72,57.6,42.4,28.49,0.95,bicubic
swinv2_cr_tiny_ns_224.sw_in1k,224,24.28,75.72,58.3467,41.6533,28.33,0.9,bicubic
tf_efficientnetv2_b3.in21k_ft_in1k,240,24.24,75.76,55.84,44.16,14.36,0.9,bicubic
xception41p.ra3_in1k,299,24.24,75.76,54.56,45.44,26.91,0.94,bicubic
efficientnetv2_rw_t.ra2_in1k,288,24.2267,75.7733,57.16,42.84,13.65,1.0,bicubic
tf_efficientnet_b2.ns_jft_in1k,260,24.2133,75.7867,57.5467,42.4533,9.11,0.89,bicubic
xcit_tiny_12_p16_384.fb_dist_in1k,384,24.12,75.88,56.92,43.08,6.72,1.0,bicubic
convnext_tiny.fb_in1k,224,24.1067,75.8933,59.1067,40.8933,28.59,0.875,bicubic
convnext_nano.in12k_ft_in1k,224,24.0667,75.9333,60.3733,39.6267,15.59,0.95,bicubic
twins_svt_small.in1k,224,24.0133,75.9867,57.32,42.68,24.06,0.9,bicubic
eva02_tiny_patch14_336.mim_in22k_ft_in1k,336,23.9867,76.0133,55.5067,44.4933,5.76,1.0,bicubic
cs3darknet_x.c2ns_in1k,288,23.9867,76.0133,57.5733,42.4267,35.05,1.0,bicubic
convnext_nano_ols.d1h_in1k,288,23.9733,76.0267,56.4933,43.5067,15.65,1.0,bicubic
vit_small_r26_s32_224.augreg_in21k_ft_in1k,224,23.9333,76.0667,55.9467,44.0533,36.43,0.9,bicubic
vit_relpos_small_patch16_224.sw_in1k,224,23.9067,76.0933,57.7333,42.2667,21.98,0.9,bicubic
ecaresnet50d.miil_in1k,288,23.8,76.2,58.5467,41.4533,25.58,0.95,bicubic
resnext101_32x4d.fb_ssl_yfcc100m_ft_in1k,224,23.8,76.2,57.2267,42.7733,44.18,0.875,bilinear
cs3sedarknet_l.c2ns_in1k,288,23.7467,76.2533,58.28,41.72,21.91,0.95,bicubic
coatnet_nano_rw_224.sw_in1k,224,23.72,76.28,56.6933,43.3067,15.14,0.9,bicubic
poolformer_m48.sail_in1k,224,23.68,76.32,56.8533,43.1467,73.47,0.95,bicubic
convnext_nano.d1h_in1k,288,23.6533,76.3467,55.7067,44.2933,15.59,1.0,bicubic
vit_small_patch32_384.augreg_in21k_ft_in1k,384,23.5467,76.4533,56.84,43.16,22.92,1.0,bicubic
resnet152.a1h_in1k,224,23.5333,76.4667,53.0933,46.9067,60.19,0.95,bicubic
tiny_vit_11m_224.in1k,224,23.5067,76.4933,58.64,41.36,11.0,0.95,bicubic
mobilevitv2_150.cvnets_in22k_ft_in1k,256,23.5067,76.4933,55.1867,44.8133,10.59,0.888,bicubic
crossvit_small_240.in1k,240,23.44,76.56,56.4,43.6,26.86,0.875,bicubic
tf_efficientnet_b5.in1k,456,23.44,76.56,57.48,42.52,30.39,0.934,bicubic
nest_tiny_jx.goog_in1k,224,23.2933,76.7067,56.12,43.88,17.06,0.875,bicubic
seresnext50_32x4d.racm_in1k,288,23.2667,76.7333,57.36,42.64,27.56,0.95,bicubic
